"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"12599";"target ~ chol+sex1+ca3+thal3";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"12600";"target ~ chol+sex1+ca4+thal0";21;34;8;39;0.53921568627451;0.80952380952381;0.35
"12601";"target ~ chol+sex1+ca4+thal1";21;34;8;39;0.53921568627451;0.80952380952381;0.35
"12602";"target ~ chol+sex1+ca4+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"12603";"target ~ chol+sex1+ca4+thal3";36;33;9;24;0.676470588235294;0.785714285714286;0.6
"12604";"target ~ chol+sex1+thal0+thal1";19;35;7;41;0.529411764705882;0.833333333333333;0.316666666666667
"12605";"target ~ chol+sex1+thal0+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"12606";"target ~ chol+sex1+thal0+thal3";38;32;10;22;0.686274509803922;0.761904761904762;0.633333333333333
"12607";"target ~ chol+sex1+thal1+thal2";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"12608";"target ~ chol+sex1+thal1+thal3";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"12609";"target ~ chol+sex1+thal2+thal3";41;33;9;19;0.725490196078431;0.785714285714286;0.683333333333333
"12610";"target ~ chol+cp0+cp1+cp2";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12611";"target ~ chol+cp0+cp1+cp3";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12612";"target ~ chol+cp0+cp1+fbs0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12613";"target ~ chol+cp0+cp1+fbs1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12614";"target ~ chol+cp0+cp1+restecg0";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12615";"target ~ chol+cp0+cp1+restecg1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12616";"target ~ chol+cp0+cp1+restecg2";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12617";"target ~ chol+cp0+cp1+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12618";"target ~ chol+cp0+cp1+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12619";"target ~ chol+cp0+cp1+slope0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12620";"target ~ chol+cp0+cp1+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12621";"target ~ chol+cp0+cp1+slope2";28;41;1;32;0.676470588235294;0.976190476190476;0.466666666666667
"12622";"target ~ chol+cp0+cp1+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12623";"target ~ chol+cp0+cp1+ca1";39;38;4;21;0.754901960784314;0.904761904761905;0.65
"12624";"target ~ chol+cp0+cp1+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12625";"target ~ chol+cp0+cp1+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12626";"target ~ chol+cp0+cp1+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12627";"target ~ chol+cp0+cp1+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12628";"target ~ chol+cp0+cp1+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12629";"target ~ chol+cp0+cp1+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12630";"target ~ chol+cp0+cp1+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12631";"target ~ chol+cp0+cp2+cp3";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12632";"target ~ chol+cp0+cp2+fbs0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12633";"target ~ chol+cp0+cp2+fbs1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12634";"target ~ chol+cp0+cp2+restecg0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12635";"target ~ chol+cp0+cp2+restecg1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12636";"target ~ chol+cp0+cp2+restecg2";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12637";"target ~ chol+cp0+cp2+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12638";"target ~ chol+cp0+cp2+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12639";"target ~ chol+cp0+cp2+slope0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12640";"target ~ chol+cp0+cp2+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12641";"target ~ chol+cp0+cp2+slope2";29;41;1;31;0.686274509803922;0.976190476190476;0.483333333333333
"12642";"target ~ chol+cp0+cp2+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12643";"target ~ chol+cp0+cp2+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12644";"target ~ chol+cp0+cp2+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12645";"target ~ chol+cp0+cp2+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12646";"target ~ chol+cp0+cp2+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12647";"target ~ chol+cp0+cp2+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12648";"target ~ chol+cp0+cp2+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12649";"target ~ chol+cp0+cp2+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12650";"target ~ chol+cp0+cp2+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12651";"target ~ chol+cp0+cp3+fbs0";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12652";"target ~ chol+cp0+cp3+fbs1";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12653";"target ~ chol+cp0+cp3+restecg0";38;36;6;22;0.725490196078431;0.857142857142857;0.633333333333333
"12654";"target ~ chol+cp0+cp3+restecg1";36;36;6;24;0.705882352941177;0.857142857142857;0.6
"12655";"target ~ chol+cp0+cp3+restecg2";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12656";"target ~ chol+cp0+cp3+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12657";"target ~ chol+cp0+cp3+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12658";"target ~ chol+cp0+cp3+slope0";41;37;5;19;0.764705882352941;0.880952380952381;0.683333333333333
"12659";"target ~ chol+cp0+cp3+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12660";"target ~ chol+cp0+cp3+slope2";29;40;2;31;0.676470588235294;0.952380952380952;0.483333333333333
"12661";"target ~ chol+cp0+cp3+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12662";"target ~ chol+cp0+cp3+ca1";37;39;3;23;0.745098039215686;0.928571428571429;0.616666666666667
"12663";"target ~ chol+cp0+cp3+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12664";"target ~ chol+cp0+cp3+ca3";40;38;4;20;0.764705882352941;0.904761904761905;0.666666666666667
"12665";"target ~ chol+cp0+cp3+ca4";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12666";"target ~ chol+cp0+cp3+thal0";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12667";"target ~ chol+cp0+cp3+thal1";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"12668";"target ~ chol+cp0+cp3+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12669";"target ~ chol+cp0+cp3+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12670";"target ~ chol+cp0+fbs0+fbs1";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12671";"target ~ chol+cp0+fbs0+restecg0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12672";"target ~ chol+cp0+fbs0+restecg1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12673";"target ~ chol+cp0+fbs0+restecg2";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12674";"target ~ chol+cp0+fbs0+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12675";"target ~ chol+cp0+fbs0+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12676";"target ~ chol+cp0+fbs0+slope0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12677";"target ~ chol+cp0+fbs0+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12678";"target ~ chol+cp0+fbs0+slope2";31;40;2;29;0.696078431372549;0.952380952380952;0.516666666666667
"12679";"target ~ chol+cp0+fbs0+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12680";"target ~ chol+cp0+fbs0+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12681";"target ~ chol+cp0+fbs0+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12682";"target ~ chol+cp0+fbs0+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12683";"target ~ chol+cp0+fbs0+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12684";"target ~ chol+cp0+fbs0+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12685";"target ~ chol+cp0+fbs0+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12686";"target ~ chol+cp0+fbs0+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12687";"target ~ chol+cp0+fbs0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12688";"target ~ chol+cp0+fbs1+restecg0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12689";"target ~ chol+cp0+fbs1+restecg1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12690";"target ~ chol+cp0+fbs1+restecg2";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12691";"target ~ chol+cp0+fbs1+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12692";"target ~ chol+cp0+fbs1+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12693";"target ~ chol+cp0+fbs1+slope0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12694";"target ~ chol+cp0+fbs1+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12695";"target ~ chol+cp0+fbs1+slope2";31;40;2;29;0.696078431372549;0.952380952380952;0.516666666666667
"12696";"target ~ chol+cp0+fbs1+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12697";"target ~ chol+cp0+fbs1+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12698";"target ~ chol+cp0+fbs1+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12699";"target ~ chol+cp0+fbs1+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12700";"target ~ chol+cp0+fbs1+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12701";"target ~ chol+cp0+fbs1+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12702";"target ~ chol+cp0+fbs1+thal1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12703";"target ~ chol+cp0+fbs1+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12704";"target ~ chol+cp0+fbs1+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12705";"target ~ chol+cp0+restecg0+restecg1";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12706";"target ~ chol+cp0+restecg0+restecg2";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12707";"target ~ chol+cp0+restecg0+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12708";"target ~ chol+cp0+restecg0+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12709";"target ~ chol+cp0+restecg0+slope0";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"12710";"target ~ chol+cp0+restecg0+slope1";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12711";"target ~ chol+cp0+restecg0+slope2";29;40;2;31;0.676470588235294;0.952380952380952;0.483333333333333
"12712";"target ~ chol+cp0+restecg0+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12713";"target ~ chol+cp0+restecg0+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12714";"target ~ chol+cp0+restecg0+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12715";"target ~ chol+cp0+restecg0+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12716";"target ~ chol+cp0+restecg0+ca4";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12717";"target ~ chol+cp0+restecg0+thal0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12718";"target ~ chol+cp0+restecg0+thal1";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"12719";"target ~ chol+cp0+restecg0+thal2";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12720";"target ~ chol+cp0+restecg0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12721";"target ~ chol+cp0+restecg1+restecg2";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12722";"target ~ chol+cp0+restecg1+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12723";"target ~ chol+cp0+restecg1+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12724";"target ~ chol+cp0+restecg1+slope0";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"12725";"target ~ chol+cp0+restecg1+slope1";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12726";"target ~ chol+cp0+restecg1+slope2";29;40;2;31;0.676470588235294;0.952380952380952;0.483333333333333
"12727";"target ~ chol+cp0+restecg1+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12728";"target ~ chol+cp0+restecg1+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12729";"target ~ chol+cp0+restecg1+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12730";"target ~ chol+cp0+restecg1+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12731";"target ~ chol+cp0+restecg1+ca4";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12732";"target ~ chol+cp0+restecg1+thal0";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"12733";"target ~ chol+cp0+restecg1+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12734";"target ~ chol+cp0+restecg1+thal2";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12735";"target ~ chol+cp0+restecg1+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12736";"target ~ chol+cp0+restecg2+exang0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12737";"target ~ chol+cp0+restecg2+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12738";"target ~ chol+cp0+restecg2+slope0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12739";"target ~ chol+cp0+restecg2+slope1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12740";"target ~ chol+cp0+restecg2+slope2";29;41;1;31;0.686274509803922;0.976190476190476;0.483333333333333
"12741";"target ~ chol+cp0+restecg2+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12742";"target ~ chol+cp0+restecg2+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12743";"target ~ chol+cp0+restecg2+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12744";"target ~ chol+cp0+restecg2+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12745";"target ~ chol+cp0+restecg2+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12746";"target ~ chol+cp0+restecg2+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12747";"target ~ chol+cp0+restecg2+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12748";"target ~ chol+cp0+restecg2+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12749";"target ~ chol+cp0+restecg2+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12750";"target ~ chol+cp0+exang0+exang1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12751";"target ~ chol+cp0+exang0+slope0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12752";"target ~ chol+cp0+exang0+slope1";41;38;4;19;0.774509803921569;0.904761904761905;0.683333333333333
"12753";"target ~ chol+cp0+exang0+slope2";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12754";"target ~ chol+cp0+exang0+ca0";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12755";"target ~ chol+cp0+exang0+ca1";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"12756";"target ~ chol+cp0+exang0+ca2";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"12757";"target ~ chol+cp0+exang0+ca3";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"12758";"target ~ chol+cp0+exang0+ca4";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12759";"target ~ chol+cp0+exang0+thal0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12760";"target ~ chol+cp0+exang0+thal1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12761";"target ~ chol+cp0+exang0+thal2";39;38;4;21;0.754901960784314;0.904761904761905;0.65
"12762";"target ~ chol+cp0+exang0+thal3";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12763";"target ~ chol+cp0+exang1+slope0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12764";"target ~ chol+cp0+exang1+slope1";41;38;4;19;0.774509803921569;0.904761904761905;0.683333333333333
"12765";"target ~ chol+cp0+exang1+slope2";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12766";"target ~ chol+cp0+exang1+ca0";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12767";"target ~ chol+cp0+exang1+ca1";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"12768";"target ~ chol+cp0+exang1+ca2";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"12769";"target ~ chol+cp0+exang1+ca3";39;36;6;21;0.735294117647059;0.857142857142857;0.65
"12770";"target ~ chol+cp0+exang1+ca4";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12771";"target ~ chol+cp0+exang1+thal0";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12772";"target ~ chol+cp0+exang1+thal1";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"12773";"target ~ chol+cp0+exang1+thal2";39;38;4;21;0.754901960784314;0.904761904761905;0.65
"12774";"target ~ chol+cp0+exang1+thal3";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12775";"target ~ chol+cp0+slope0+slope1";30;41;1;30;0.696078431372549;0.976190476190476;0.5
"12776";"target ~ chol+cp0+slope0+slope2";30;41;1;30;0.696078431372549;0.976190476190476;0.5
"12777";"target ~ chol+cp0+slope0+ca0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12778";"target ~ chol+cp0+slope0+ca1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12779";"target ~ chol+cp0+slope0+ca2";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12780";"target ~ chol+cp0+slope0+ca3";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12781";"target ~ chol+cp0+slope0+ca4";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12782";"target ~ chol+cp0+slope0+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12783";"target ~ chol+cp0+slope0+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12784";"target ~ chol+cp0+slope0+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12785";"target ~ chol+cp0+slope0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12786";"target ~ chol+cp0+slope1+slope2";30;41;1;30;0.696078431372549;0.976190476190476;0.5
"12787";"target ~ chol+cp0+slope1+ca0";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12788";"target ~ chol+cp0+slope1+ca1";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12789";"target ~ chol+cp0+slope1+ca2";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12790";"target ~ chol+cp0+slope1+ca3";31;41;1;29;0.705882352941177;0.976190476190476;0.516666666666667
"12791";"target ~ chol+cp0+slope1+ca4";33;41;1;27;0.725490196078431;0.976190476190476;0.55
"12792";"target ~ chol+cp0+slope1+thal0";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12793";"target ~ chol+cp0+slope1+thal1";32;41;1;28;0.715686274509804;0.976190476190476;0.533333333333333
"12794";"target ~ chol+cp0+slope1+thal2";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"12795";"target ~ chol+cp0+slope1+thal3";35;38;4;25;0.715686274509804;0.904761904761905;0.583333333333333
"12796";"target ~ chol+cp0+slope2+ca0";37;39;3;23;0.745098039215686;0.928571428571429;0.616666666666667
"12797";"target ~ chol+cp0+slope2+ca1";35;40;2;25;0.735294117647059;0.952380952380952;0.583333333333333
"12798";"target ~ chol+cp0+slope2+ca2";30;40;2;30;0.686274509803922;0.952380952380952;0.5
"12799";"target ~ chol+cp0+slope2+ca3";27;41;1;33;0.666666666666667;0.976190476190476;0.45
"12800";"target ~ chol+cp0+slope2+ca4";30;41;1;30;0.696078431372549;0.976190476190476;0.5
"12801";"target ~ chol+cp0+slope2+thal0";29;41;1;31;0.686274509803922;0.976190476190476;0.483333333333333
"12802";"target ~ chol+cp0+slope2+thal1";29;40;2;31;0.676470588235294;0.952380952380952;0.483333333333333
"12803";"target ~ chol+cp0+slope2+thal2";35;39;3;25;0.725490196078431;0.928571428571429;0.583333333333333
"12804";"target ~ chol+cp0+slope2+thal3";36;39;3;24;0.735294117647059;0.928571428571429;0.6
"12805";"target ~ chol+cp0+ca0+ca1";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12806";"target ~ chol+cp0+ca0+ca2";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12807";"target ~ chol+cp0+ca0+ca3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12808";"target ~ chol+cp0+ca0+ca4";36;40;2;24;0.745098039215686;0.952380952380952;0.6
"12809";"target ~ chol+cp0+ca0+thal0";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12810";"target ~ chol+cp0+ca0+thal1";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12811";"target ~ chol+cp0+ca0+thal2";34;39;3;26;0.715686274509804;0.928571428571429;0.566666666666667
"12812";"target ~ chol+cp0+ca0+thal3";28;41;1;32;0.676470588235294;0.976190476190476;0.466666666666667
"12813";"target ~ chol+cp0+ca1+ca2";37;39;3;23;0.745098039215686;0.928571428571429;0.616666666666667
"12814";"target ~ chol+cp0+ca1+ca3";37;39;3;23;0.745098039215686;0.928571428571429;0.616666666666667
"12815";"target ~ chol+cp0+ca1+ca4";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12816";"target ~ chol+cp0+ca1+thal0";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12817";"target ~ chol+cp0+ca1+thal1";38;38;4;22;0.745098039215686;0.904761904761905;0.633333333333333
"12818";"target ~ chol+cp0+ca1+thal2";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12819";"target ~ chol+cp0+ca1+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12820";"target ~ chol+cp0+ca2+ca3";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12821";"target ~ chol+cp0+ca2+ca4";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12822";"target ~ chol+cp0+ca2+thal0";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12823";"target ~ chol+cp0+ca2+thal1";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"12824";"target ~ chol+cp0+ca2+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12825";"target ~ chol+cp0+ca2+thal3";33;41;1;27;0.725490196078431;0.976190476190476;0.55
"12826";"target ~ chol+cp0+ca3+ca4";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12827";"target ~ chol+cp0+ca3+thal0";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"12828";"target ~ chol+cp0+ca3+thal1";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"12829";"target ~ chol+cp0+ca3+thal2";31;40;2;29;0.696078431372549;0.952380952380952;0.516666666666667
"12830";"target ~ chol+cp0+ca3+thal3";33;40;2;27;0.715686274509804;0.952380952380952;0.55
"12831";"target ~ chol+cp0+ca4+thal0";44;35;7;16;0.774509803921569;0.833333333333333;0.733333333333333
"12832";"target ~ chol+cp0+ca4+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12833";"target ~ chol+cp0+ca4+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12834";"target ~ chol+cp0+ca4+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12835";"target ~ chol+cp0+thal0+thal1";42;35;7;18;0.754901960784314;0.833333333333333;0.7
"12836";"target ~ chol+cp0+thal0+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12837";"target ~ chol+cp0+thal0+thal3";34;40;2;26;0.725490196078431;0.952380952380952;0.566666666666667
"12838";"target ~ chol+cp0+thal1+thal2";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12839";"target ~ chol+cp0+thal1+thal3";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12840";"target ~ chol+cp0+thal2+thal3";32;40;2;28;0.705882352941177;0.952380952380952;0.533333333333333
"12841";"target ~ chol+cp1+cp2+cp3";42;37;5;18;0.774509803921569;0.880952380952381;0.7
"12842";"target ~ chol+cp1+cp2+fbs0";35;38;4;25;0.715686274509804;0.904761904761905;0.583333333333333
"12843";"target ~ chol+cp1+cp2+fbs1";35;38;4;25;0.715686274509804;0.904761904761905;0.583333333333333
"12844";"target ~ chol+cp1+cp2+restecg0";34;38;4;26;0.705882352941177;0.904761904761905;0.566666666666667
"12845";"target ~ chol+cp1+cp2+restecg1";34;38;4;26;0.705882352941177;0.904761904761905;0.566666666666667
"12846";"target ~ chol+cp1+cp2+restecg2";35;38;4;25;0.715686274509804;0.904761904761905;0.583333333333333
"12847";"target ~ chol+cp1+cp2+exang0";32;38;4;28;0.686274509803922;0.904761904761905;0.533333333333333
"12848";"target ~ chol+cp1+cp2+exang1";32;38;4;28;0.686274509803922;0.904761904761905;0.533333333333333
"12849";"target ~ chol+cp1+cp2+slope0";35;38;4;25;0.715686274509804;0.904761904761905;0.583333333333333
