"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"18556";"target ~ oldpeak+fbs1+slope2+ca0";45;27;15;15;0.705882352941177;0.642857142857143;0.75
"18557";"target ~ oldpeak+fbs1+slope2+ca1";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"18558";"target ~ oldpeak+fbs1+slope2+ca2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18559";"target ~ oldpeak+fbs1+slope2+ca3";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18560";"target ~ oldpeak+fbs1+slope2+ca4";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18561";"target ~ oldpeak+fbs1+slope2+thal0";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18562";"target ~ oldpeak+fbs1+slope2+thal1";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18563";"target ~ oldpeak+fbs1+slope2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18564";"target ~ oldpeak+fbs1+slope2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18565";"target ~ oldpeak+fbs1+ca0+ca1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18566";"target ~ oldpeak+fbs1+ca0+ca2";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18567";"target ~ oldpeak+fbs1+ca0+ca3";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18568";"target ~ oldpeak+fbs1+ca0+ca4";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18569";"target ~ oldpeak+fbs1+ca0+thal0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18570";"target ~ oldpeak+fbs1+ca0+thal1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18571";"target ~ oldpeak+fbs1+ca0+thal2";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"18572";"target ~ oldpeak+fbs1+ca0+thal3";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"18573";"target ~ oldpeak+fbs1+ca1+ca2";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18574";"target ~ oldpeak+fbs1+ca1+ca3";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18575";"target ~ oldpeak+fbs1+ca1+ca4";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18576";"target ~ oldpeak+fbs1+ca1+thal0";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18577";"target ~ oldpeak+fbs1+ca1+thal1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18578";"target ~ oldpeak+fbs1+ca1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18579";"target ~ oldpeak+fbs1+ca1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18580";"target ~ oldpeak+fbs1+ca2+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18581";"target ~ oldpeak+fbs1+ca2+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18582";"target ~ oldpeak+fbs1+ca2+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18583";"target ~ oldpeak+fbs1+ca2+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18584";"target ~ oldpeak+fbs1+ca2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18585";"target ~ oldpeak+fbs1+ca2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18586";"target ~ oldpeak+fbs1+ca3+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18587";"target ~ oldpeak+fbs1+ca3+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18588";"target ~ oldpeak+fbs1+ca3+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18589";"target ~ oldpeak+fbs1+ca3+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18590";"target ~ oldpeak+fbs1+ca3+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"18591";"target ~ oldpeak+fbs1+ca4+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18592";"target ~ oldpeak+fbs1+ca4+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18593";"target ~ oldpeak+fbs1+ca4+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18594";"target ~ oldpeak+fbs1+ca4+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18595";"target ~ oldpeak+fbs1+thal0+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18596";"target ~ oldpeak+fbs1+thal0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18597";"target ~ oldpeak+fbs1+thal0+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18598";"target ~ oldpeak+fbs1+thal1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18599";"target ~ oldpeak+fbs1+thal1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18600";"target ~ oldpeak+fbs1+thal2+thal3";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18601";"target ~ oldpeak+restecg0+restecg1+restecg2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18602";"target ~ oldpeak+restecg0+restecg1+exang0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18603";"target ~ oldpeak+restecg0+restecg1+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18604";"target ~ oldpeak+restecg0+restecg1+slope0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18605";"target ~ oldpeak+restecg0+restecg1+slope1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18606";"target ~ oldpeak+restecg0+restecg1+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18607";"target ~ oldpeak+restecg0+restecg1+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18608";"target ~ oldpeak+restecg0+restecg1+ca1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18609";"target ~ oldpeak+restecg0+restecg1+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18610";"target ~ oldpeak+restecg0+restecg1+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18611";"target ~ oldpeak+restecg0+restecg1+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18612";"target ~ oldpeak+restecg0+restecg1+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18613";"target ~ oldpeak+restecg0+restecg1+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18614";"target ~ oldpeak+restecg0+restecg1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18615";"target ~ oldpeak+restecg0+restecg1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18616";"target ~ oldpeak+restecg0+restecg2+exang0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18617";"target ~ oldpeak+restecg0+restecg2+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18618";"target ~ oldpeak+restecg0+restecg2+slope0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18619";"target ~ oldpeak+restecg0+restecg2+slope1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18620";"target ~ oldpeak+restecg0+restecg2+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18621";"target ~ oldpeak+restecg0+restecg2+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18622";"target ~ oldpeak+restecg0+restecg2+ca1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18623";"target ~ oldpeak+restecg0+restecg2+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18624";"target ~ oldpeak+restecg0+restecg2+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18625";"target ~ oldpeak+restecg0+restecg2+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18626";"target ~ oldpeak+restecg0+restecg2+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18627";"target ~ oldpeak+restecg0+restecg2+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18628";"target ~ oldpeak+restecg0+restecg2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18629";"target ~ oldpeak+restecg0+restecg2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18630";"target ~ oldpeak+restecg0+exang0+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18631";"target ~ oldpeak+restecg0+exang0+slope0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18632";"target ~ oldpeak+restecg0+exang0+slope1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18633";"target ~ oldpeak+restecg0+exang0+slope2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18634";"target ~ oldpeak+restecg0+exang0+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"18635";"target ~ oldpeak+restecg0+exang0+ca1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18636";"target ~ oldpeak+restecg0+exang0+ca2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18637";"target ~ oldpeak+restecg0+exang0+ca3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18638";"target ~ oldpeak+restecg0+exang0+ca4";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18639";"target ~ oldpeak+restecg0+exang0+thal0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18640";"target ~ oldpeak+restecg0+exang0+thal1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18641";"target ~ oldpeak+restecg0+exang0+thal2";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"18642";"target ~ oldpeak+restecg0+exang0+thal3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18643";"target ~ oldpeak+restecg0+exang1+slope0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18644";"target ~ oldpeak+restecg0+exang1+slope1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18645";"target ~ oldpeak+restecg0+exang1+slope2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18646";"target ~ oldpeak+restecg0+exang1+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"18647";"target ~ oldpeak+restecg0+exang1+ca1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18648";"target ~ oldpeak+restecg0+exang1+ca2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18649";"target ~ oldpeak+restecg0+exang1+ca3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18650";"target ~ oldpeak+restecg0+exang1+ca4";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18651";"target ~ oldpeak+restecg0+exang1+thal0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18652";"target ~ oldpeak+restecg0+exang1+thal1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18653";"target ~ oldpeak+restecg0+exang1+thal2";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"18654";"target ~ oldpeak+restecg0+exang1+thal3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18655";"target ~ oldpeak+restecg0+slope0+slope1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18656";"target ~ oldpeak+restecg0+slope0+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18657";"target ~ oldpeak+restecg0+slope0+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18658";"target ~ oldpeak+restecg0+slope0+ca1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18659";"target ~ oldpeak+restecg0+slope0+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18660";"target ~ oldpeak+restecg0+slope0+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18661";"target ~ oldpeak+restecg0+slope0+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18662";"target ~ oldpeak+restecg0+slope0+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18663";"target ~ oldpeak+restecg0+slope0+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18664";"target ~ oldpeak+restecg0+slope0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18665";"target ~ oldpeak+restecg0+slope0+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18666";"target ~ oldpeak+restecg0+slope1+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18667";"target ~ oldpeak+restecg0+slope1+ca0";46;23;19;14;0.676470588235294;0.547619047619048;0.766666666666667
"18668";"target ~ oldpeak+restecg0+slope1+ca1";47;22;20;13;0.676470588235294;0.523809523809524;0.783333333333333
"18669";"target ~ oldpeak+restecg0+slope1+ca2";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18670";"target ~ oldpeak+restecg0+slope1+ca3";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18671";"target ~ oldpeak+restecg0+slope1+ca4";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18672";"target ~ oldpeak+restecg0+slope1+thal0";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18673";"target ~ oldpeak+restecg0+slope1+thal1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18674";"target ~ oldpeak+restecg0+slope1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18675";"target ~ oldpeak+restecg0+slope1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18676";"target ~ oldpeak+restecg0+slope2+ca0";45;27;15;15;0.705882352941177;0.642857142857143;0.75
"18677";"target ~ oldpeak+restecg0+slope2+ca1";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"18678";"target ~ oldpeak+restecg0+slope2+ca2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18679";"target ~ oldpeak+restecg0+slope2+ca3";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18680";"target ~ oldpeak+restecg0+slope2+ca4";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18681";"target ~ oldpeak+restecg0+slope2+thal0";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18682";"target ~ oldpeak+restecg0+slope2+thal1";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18683";"target ~ oldpeak+restecg0+slope2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18684";"target ~ oldpeak+restecg0+slope2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18685";"target ~ oldpeak+restecg0+ca0+ca1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18686";"target ~ oldpeak+restecg0+ca0+ca2";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18687";"target ~ oldpeak+restecg0+ca0+ca3";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18688";"target ~ oldpeak+restecg0+ca0+ca4";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18689";"target ~ oldpeak+restecg0+ca0+thal0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18690";"target ~ oldpeak+restecg0+ca0+thal1";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18691";"target ~ oldpeak+restecg0+ca0+thal2";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"18692";"target ~ oldpeak+restecg0+ca0+thal3";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"18693";"target ~ oldpeak+restecg0+ca1+ca2";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18694";"target ~ oldpeak+restecg0+ca1+ca3";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18695";"target ~ oldpeak+restecg0+ca1+ca4";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18696";"target ~ oldpeak+restecg0+ca1+thal0";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18697";"target ~ oldpeak+restecg0+ca1+thal1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18698";"target ~ oldpeak+restecg0+ca1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18699";"target ~ oldpeak+restecg0+ca1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18700";"target ~ oldpeak+restecg0+ca2+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18701";"target ~ oldpeak+restecg0+ca2+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18702";"target ~ oldpeak+restecg0+ca2+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18703";"target ~ oldpeak+restecg0+ca2+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18704";"target ~ oldpeak+restecg0+ca2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18705";"target ~ oldpeak+restecg0+ca2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18706";"target ~ oldpeak+restecg0+ca3+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18707";"target ~ oldpeak+restecg0+ca3+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18708";"target ~ oldpeak+restecg0+ca3+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18709";"target ~ oldpeak+restecg0+ca3+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18710";"target ~ oldpeak+restecg0+ca3+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"18711";"target ~ oldpeak+restecg0+ca4+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18712";"target ~ oldpeak+restecg0+ca4+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18713";"target ~ oldpeak+restecg0+ca4+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18714";"target ~ oldpeak+restecg0+ca4+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18715";"target ~ oldpeak+restecg0+thal0+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18716";"target ~ oldpeak+restecg0+thal0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18717";"target ~ oldpeak+restecg0+thal0+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18718";"target ~ oldpeak+restecg0+thal1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18719";"target ~ oldpeak+restecg0+thal1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18720";"target ~ oldpeak+restecg0+thal2+thal3";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18721";"target ~ oldpeak+restecg1+restecg2+exang0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18722";"target ~ oldpeak+restecg1+restecg2+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18723";"target ~ oldpeak+restecg1+restecg2+slope0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18724";"target ~ oldpeak+restecg1+restecg2+slope1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18725";"target ~ oldpeak+restecg1+restecg2+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18726";"target ~ oldpeak+restecg1+restecg2+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18727";"target ~ oldpeak+restecg1+restecg2+ca1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18728";"target ~ oldpeak+restecg1+restecg2+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18729";"target ~ oldpeak+restecg1+restecg2+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18730";"target ~ oldpeak+restecg1+restecg2+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18731";"target ~ oldpeak+restecg1+restecg2+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18732";"target ~ oldpeak+restecg1+restecg2+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18733";"target ~ oldpeak+restecg1+restecg2+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18734";"target ~ oldpeak+restecg1+restecg2+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18735";"target ~ oldpeak+restecg1+exang0+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18736";"target ~ oldpeak+restecg1+exang0+slope0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18737";"target ~ oldpeak+restecg1+exang0+slope1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18738";"target ~ oldpeak+restecg1+exang0+slope2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18739";"target ~ oldpeak+restecg1+exang0+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"18740";"target ~ oldpeak+restecg1+exang0+ca1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18741";"target ~ oldpeak+restecg1+exang0+ca2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18742";"target ~ oldpeak+restecg1+exang0+ca3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18743";"target ~ oldpeak+restecg1+exang0+ca4";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18744";"target ~ oldpeak+restecg1+exang0+thal0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18745";"target ~ oldpeak+restecg1+exang0+thal1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18746";"target ~ oldpeak+restecg1+exang0+thal2";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"18747";"target ~ oldpeak+restecg1+exang0+thal3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18748";"target ~ oldpeak+restecg1+exang1+slope0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18749";"target ~ oldpeak+restecg1+exang1+slope1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18750";"target ~ oldpeak+restecg1+exang1+slope2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18751";"target ~ oldpeak+restecg1+exang1+ca0";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"18752";"target ~ oldpeak+restecg1+exang1+ca1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18753";"target ~ oldpeak+restecg1+exang1+ca2";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18754";"target ~ oldpeak+restecg1+exang1+ca3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18755";"target ~ oldpeak+restecg1+exang1+ca4";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18756";"target ~ oldpeak+restecg1+exang1+thal0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18757";"target ~ oldpeak+restecg1+exang1+thal1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18758";"target ~ oldpeak+restecg1+exang1+thal2";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"18759";"target ~ oldpeak+restecg1+exang1+thal3";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"18760";"target ~ oldpeak+restecg1+slope0+slope1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18761";"target ~ oldpeak+restecg1+slope0+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18762";"target ~ oldpeak+restecg1+slope0+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"18763";"target ~ oldpeak+restecg1+slope0+ca1";37;30;12;23;0.656862745098039;0.714285714285714;0.616666666666667
"18764";"target ~ oldpeak+restecg1+slope0+ca2";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18765";"target ~ oldpeak+restecg1+slope0+ca3";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18766";"target ~ oldpeak+restecg1+slope0+ca4";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18767";"target ~ oldpeak+restecg1+slope0+thal0";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18768";"target ~ oldpeak+restecg1+slope0+thal1";43;25;17;17;0.666666666666667;0.595238095238095;0.716666666666667
"18769";"target ~ oldpeak+restecg1+slope0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18770";"target ~ oldpeak+restecg1+slope0+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18771";"target ~ oldpeak+restecg1+slope1+slope2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18772";"target ~ oldpeak+restecg1+slope1+ca0";46;23;19;14;0.676470588235294;0.547619047619048;0.766666666666667
"18773";"target ~ oldpeak+restecg1+slope1+ca1";47;22;20;13;0.676470588235294;0.523809523809524;0.783333333333333
"18774";"target ~ oldpeak+restecg1+slope1+ca2";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18775";"target ~ oldpeak+restecg1+slope1+ca3";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18776";"target ~ oldpeak+restecg1+slope1+ca4";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18777";"target ~ oldpeak+restecg1+slope1+thal0";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18778";"target ~ oldpeak+restecg1+slope1+thal1";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"18779";"target ~ oldpeak+restecg1+slope1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"18780";"target ~ oldpeak+restecg1+slope1+thal3";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"18781";"target ~ oldpeak+restecg1+slope2+ca0";45;27;15;15;0.705882352941177;0.642857142857143;0.75
"18782";"target ~ oldpeak+restecg1+slope2+ca1";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"18783";"target ~ oldpeak+restecg1+slope2+ca2";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18784";"target ~ oldpeak+restecg1+slope2+ca3";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18785";"target ~ oldpeak+restecg1+slope2+ca4";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18786";"target ~ oldpeak+restecg1+slope2+thal0";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"18787";"target ~ oldpeak+restecg1+slope2+thal1";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
