"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"11699";"target ~ chol+thalach+exang0+thal0";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"11700";"target ~ chol+thalach+exang0+thal1";46;23;19;14;0.676470588235294;0.547619047619048;0.766666666666667
"11701";"target ~ chol+thalach+exang0+thal2";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"11702";"target ~ chol+thalach+exang0+thal3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"11703";"target ~ chol+thalach+exang1+slope0";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"11704";"target ~ chol+thalach+exang1+slope1";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"11705";"target ~ chol+thalach+exang1+slope2";44;25;17;16;0.676470588235294;0.595238095238095;0.733333333333333
"11706";"target ~ chol+thalach+exang1+ca0";43;27;15;17;0.686274509803922;0.642857142857143;0.716666666666667
"11707";"target ~ chol+thalach+exang1+ca1";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11708";"target ~ chol+thalach+exang1+ca2";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"11709";"target ~ chol+thalach+exang1+ca3";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"11710";"target ~ chol+thalach+exang1+ca4";0;42;0;60;0.411764705882353;1;0
"11711";"target ~ chol+thalach+exang1+thal0";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"11712";"target ~ chol+thalach+exang1+thal1";46;23;19;14;0.676470588235294;0.547619047619048;0.766666666666667
"11713";"target ~ chol+thalach+exang1+thal2";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"11714";"target ~ chol+thalach+exang1+thal3";43;36;6;17;0.774509803921569;0.857142857142857;0.716666666666667
"11715";"target ~ chol+thalach+slope0+slope1";40;26;16;20;0.647058823529412;0.619047619047619;0.666666666666667
"11716";"target ~ chol+thalach+slope0+slope2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"11717";"target ~ chol+thalach+slope0+ca0";41;32;10;19;0.715686274509804;0.761904761904762;0.683333333333333
"11718";"target ~ chol+thalach+slope0+ca1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"11719";"target ~ chol+thalach+slope0+ca2";48;24;18;12;0.705882352941177;0.571428571428571;0.8
"11720";"target ~ chol+thalach+slope0+ca3";53;14;28;7;0.656862745098039;0.333333333333333;0.883333333333333
"11721";"target ~ chol+thalach+slope0+ca4";0;42;0;60;0.411764705882353;1;0
"11722";"target ~ chol+thalach+slope0+thal0";44;24;18;16;0.666666666666667;0.571428571428571;0.733333333333333
"11723";"target ~ chol+thalach+slope0+thal1";45;19;23;15;0.627450980392157;0.452380952380952;0.75
"11724";"target ~ chol+thalach+slope0+thal2";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"11725";"target ~ chol+thalach+slope0+thal3";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"11726";"target ~ chol+thalach+slope1+slope2";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"11727";"target ~ chol+thalach+slope1+ca0";42;28;14;18;0.686274509803922;0.666666666666667;0.7
"11728";"target ~ chol+thalach+slope1+ca1";43;26;16;17;0.676470588235294;0.619047619047619;0.716666666666667
"11729";"target ~ chol+thalach+slope1+ca2";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"11730";"target ~ chol+thalach+slope1+ca3";50;15;27;10;0.637254901960784;0.357142857142857;0.833333333333333
"11731";"target ~ chol+thalach+slope1+ca4";0;42;0;60;0.411764705882353;1;0
"11732";"target ~ chol+thalach+slope1+thal0";41;24;18;19;0.637254901960784;0.571428571428571;0.683333333333333
"11733";"target ~ chol+thalach+slope1+thal1";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11734";"target ~ chol+thalach+slope1+thal2";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"11735";"target ~ chol+thalach+slope1+thal3";40;34;8;20;0.725490196078431;0.80952380952381;0.666666666666667
"11736";"target ~ chol+thalach+slope2+ca0";43;30;12;17;0.715686274509804;0.714285714285714;0.716666666666667
"11737";"target ~ chol+thalach+slope2+ca1";43;30;12;17;0.715686274509804;0.714285714285714;0.716666666666667
"11738";"target ~ chol+thalach+slope2+ca2";47;31;11;13;0.764705882352941;0.738095238095238;0.783333333333333
"11739";"target ~ chol+thalach+slope2+ca3";50;18;24;10;0.666666666666667;0.428571428571429;0.833333333333333
"11740";"target ~ chol+thalach+slope2+ca4";0;42;0;60;0.411764705882353;1;0
"11741";"target ~ chol+thalach+slope2+thal0";41;29;13;19;0.686274509803922;0.69047619047619;0.683333333333333
"11742";"target ~ chol+thalach+slope2+thal1";45;28;14;15;0.715686274509804;0.666666666666667;0.75
"11743";"target ~ chol+thalach+slope2+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"11744";"target ~ chol+thalach+slope2+thal3";39;34;8;21;0.715686274509804;0.80952380952381;0.65
"11745";"target ~ chol+thalach+ca0+ca1";45;31;11;15;0.745098039215686;0.738095238095238;0.75
"11746";"target ~ chol+thalach+ca0+ca2";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"11747";"target ~ chol+thalach+ca0+ca3";51;19;23;9;0.686274509803922;0.452380952380952;0.85
"11748";"target ~ chol+thalach+ca0+ca4";0;42;0;60;0.411764705882353;1;0
"11749";"target ~ chol+thalach+ca0+thal0";41;31;11;19;0.705882352941177;0.738095238095238;0.683333333333333
"11750";"target ~ chol+thalach+ca0+thal1";42;27;15;18;0.676470588235294;0.642857142857143;0.7
"11751";"target ~ chol+thalach+ca0+thal2";42;36;6;18;0.764705882352941;0.857142857142857;0.7
"11752";"target ~ chol+thalach+ca0+thal3";40;34;8;20;0.725490196078431;0.80952380952381;0.666666666666667
"11753";"target ~ chol+thalach+ca1+ca2";47;26;16;13;0.715686274509804;0.619047619047619;0.783333333333333
"11754";"target ~ chol+thalach+ca1+ca3";50;16;26;10;0.647058823529412;0.380952380952381;0.833333333333333
"11755";"target ~ chol+thalach+ca1+ca4";0;42;0;60;0.411764705882353;1;0
"11756";"target ~ chol+thalach+ca1+thal0";43;24;18;17;0.656862745098039;0.571428571428571;0.716666666666667
"11757";"target ~ chol+thalach+ca1+thal1";44;19;23;16;0.617647058823529;0.452380952380952;0.733333333333333
"11758";"target ~ chol+thalach+ca1+thal2";39;35;7;21;0.725490196078431;0.833333333333333;0.65
"11759";"target ~ chol+thalach+ca1+thal3";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"11760";"target ~ chol+thalach+ca2+ca3";53;20;22;7;0.715686274509804;0.476190476190476;0.883333333333333
"11761";"target ~ chol+thalach+ca2+ca4";0;42;0;60;0.411764705882353;1;0
"11762";"target ~ chol+thalach+ca2+thal0";49;23;19;11;0.705882352941177;0.547619047619048;0.816666666666667
"11763";"target ~ chol+thalach+ca2+thal1";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"11764";"target ~ chol+thalach+ca2+thal2";42;38;4;18;0.784313725490196;0.904761904761905;0.7
"11765";"target ~ chol+thalach+ca2+thal3";43;37;5;17;0.784313725490196;0.880952380952381;0.716666666666667
"11766";"target ~ chol+thalach+ca3+ca4";0;42;0;60;0.411764705882353;1;0
"11767";"target ~ chol+thalach+ca3+thal0";53;12;30;7;0.637254901960784;0.285714285714286;0.883333333333333
"11768";"target ~ chol+thalach+ca3+thal1";52;12;30;8;0.627450980392157;0.285714285714286;0.866666666666667
"11769";"target ~ chol+thalach+ca3+thal2";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"11770";"target ~ chol+thalach+ca3+thal3";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"11771";"target ~ chol+thalach+ca4+thal0";0;42;0;60;0.411764705882353;1;0
"11772";"target ~ chol+thalach+ca4+thal1";0;42;0;60;0.411764705882353;1;0
"11773";"target ~ chol+thalach+ca4+thal2";0;42;0;60;0.411764705882353;1;0
"11774";"target ~ chol+thalach+ca4+thal3";0;42;0;60;0.411764705882353;1;0
"11775";"target ~ chol+thalach+thal0+thal1";46;18;24;14;0.627450980392157;0.428571428571429;0.766666666666667
"11776";"target ~ chol+thalach+thal0+thal2";41;36;6;19;0.754901960784314;0.857142857142857;0.683333333333333
"11777";"target ~ chol+thalach+thal0+thal3";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"11778";"target ~ chol+thalach+thal1+thal2";43;35;7;17;0.764705882352941;0.833333333333333;0.716666666666667
"11779";"target ~ chol+thalach+thal1+thal3";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"11780";"target ~ chol+thalach+thal2+thal3";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"11781";"target ~ chol+oldpeak+sex0+sex1";40;32;10;20;0.705882352941177;0.761904761904762;0.666666666666667
"11782";"target ~ chol+oldpeak+sex0+cp0";46;34;8;14;0.784313725490196;0.80952380952381;0.766666666666667
"11783";"target ~ chol+oldpeak+sex0+cp1";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"11784";"target ~ chol+oldpeak+sex0+cp2";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"11785";"target ~ chol+oldpeak+sex0+cp3";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"11786";"target ~ chol+oldpeak+sex0+fbs0";50;23;19;10;0.715686274509804;0.547619047619048;0.833333333333333
"11787";"target ~ chol+oldpeak+sex0+fbs1";50;23;19;10;0.715686274509804;0.547619047619048;0.833333333333333
"11788";"target ~ chol+oldpeak+sex0+restecg0";48;28;14;12;0.745098039215686;0.666666666666667;0.8
"11789";"target ~ chol+oldpeak+sex0+restecg1";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"11790";"target ~ chol+oldpeak+sex0+restecg2";52;21;21;8;0.715686274509804;0.5;0.866666666666667
"11791";"target ~ chol+oldpeak+sex0+exang0";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"11792";"target ~ chol+oldpeak+sex0+exang1";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"11793";"target ~ chol+oldpeak+sex0+slope0";49;24;18;11;0.715686274509804;0.571428571428571;0.816666666666667
"11794";"target ~ chol+oldpeak+sex0+slope1";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"11795";"target ~ chol+oldpeak+sex0+slope2";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"11796";"target ~ chol+oldpeak+sex0+ca0";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"11797";"target ~ chol+oldpeak+sex0+ca1";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11798";"target ~ chol+oldpeak+sex0+ca2";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"11799";"target ~ chol+oldpeak+sex0+ca3";54;18;24;6;0.705882352941177;0.428571428571429;0.9
"11800";"target ~ chol+oldpeak+sex0+ca4";0;42;0;60;0.411764705882353;1;0
"11801";"target ~ chol+oldpeak+sex0+thal0";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"11802";"target ~ chol+oldpeak+sex0+thal1";50;22;20;10;0.705882352941177;0.523809523809524;0.833333333333333
"11803";"target ~ chol+oldpeak+sex0+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11804";"target ~ chol+oldpeak+sex0+thal3";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"11805";"target ~ chol+oldpeak+sex1+cp0";46;34;8;14;0.784313725490196;0.80952380952381;0.766666666666667
"11806";"target ~ chol+oldpeak+sex1+cp1";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"11807";"target ~ chol+oldpeak+sex1+cp2";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"11808";"target ~ chol+oldpeak+sex1+cp3";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"11809";"target ~ chol+oldpeak+sex1+fbs0";50;23;19;10;0.715686274509804;0.547619047619048;0.833333333333333
"11810";"target ~ chol+oldpeak+sex1+fbs1";50;23;19;10;0.715686274509804;0.547619047619048;0.833333333333333
"11811";"target ~ chol+oldpeak+sex1+restecg0";48;28;14;12;0.745098039215686;0.666666666666667;0.8
"11812";"target ~ chol+oldpeak+sex1+restecg1";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"11813";"target ~ chol+oldpeak+sex1+restecg2";52;21;21;8;0.715686274509804;0.5;0.866666666666667
"11814";"target ~ chol+oldpeak+sex1+exang0";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"11815";"target ~ chol+oldpeak+sex1+exang1";46;26;16;14;0.705882352941177;0.619047619047619;0.766666666666667
"11816";"target ~ chol+oldpeak+sex1+slope0";49;24;18;11;0.715686274509804;0.571428571428571;0.816666666666667
"11817";"target ~ chol+oldpeak+sex1+slope1";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"11818";"target ~ chol+oldpeak+sex1+slope2";44;30;12;16;0.725490196078431;0.714285714285714;0.733333333333333
"11819";"target ~ chol+oldpeak+sex1+ca0";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"11820";"target ~ chol+oldpeak+sex1+ca1";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11821";"target ~ chol+oldpeak+sex1+ca2";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"11822";"target ~ chol+oldpeak+sex1+ca3";54;18;24;6;0.705882352941177;0.428571428571429;0.9
"11823";"target ~ chol+oldpeak+sex1+ca4";0;42;0;60;0.411764705882353;1;0
"11824";"target ~ chol+oldpeak+sex1+thal0";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"11825";"target ~ chol+oldpeak+sex1+thal1";50;22;20;10;0.705882352941177;0.523809523809524;0.833333333333333
"11826";"target ~ chol+oldpeak+sex1+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11827";"target ~ chol+oldpeak+sex1+thal3";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"11828";"target ~ chol+oldpeak+cp0+cp1";40;37;5;20;0.754901960784314;0.880952380952381;0.666666666666667
"11829";"target ~ chol+oldpeak+cp0+cp2";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"11830";"target ~ chol+oldpeak+cp0+cp3";43;37;5;17;0.784313725490196;0.880952380952381;0.716666666666667
"11831";"target ~ chol+oldpeak+cp0+fbs0";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"11832";"target ~ chol+oldpeak+cp0+fbs1";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"11833";"target ~ chol+oldpeak+cp0+restecg0";46;34;8;14;0.784313725490196;0.80952380952381;0.766666666666667
"11834";"target ~ chol+oldpeak+cp0+restecg1";46;34;8;14;0.784313725490196;0.80952380952381;0.766666666666667
"11835";"target ~ chol+oldpeak+cp0+restecg2";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"11836";"target ~ chol+oldpeak+cp0+exang0";44;27;15;16;0.696078431372549;0.642857142857143;0.733333333333333
"11837";"target ~ chol+oldpeak+cp0+exang1";44;27;15;16;0.696078431372549;0.642857142857143;0.733333333333333
"11838";"target ~ chol+oldpeak+cp0+slope0";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11839";"target ~ chol+oldpeak+cp0+slope1";47;29;13;13;0.745098039215686;0.69047619047619;0.783333333333333
"11840";"target ~ chol+oldpeak+cp0+slope2";47;29;13;13;0.745098039215686;0.69047619047619;0.783333333333333
"11841";"target ~ chol+oldpeak+cp0+ca0";47;32;10;13;0.774509803921569;0.761904761904762;0.783333333333333
"11842";"target ~ chol+oldpeak+cp0+ca1";48;32;10;12;0.784313725490196;0.761904761904762;0.8
"11843";"target ~ chol+oldpeak+cp0+ca2";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"11844";"target ~ chol+oldpeak+cp0+ca3";50;19;23;10;0.676470588235294;0.452380952380952;0.833333333333333
"11845";"target ~ chol+oldpeak+cp0+ca4";0;42;0;60;0.411764705882353;1;0
"11846";"target ~ chol+oldpeak+cp0+thal0";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11847";"target ~ chol+oldpeak+cp0+thal1";48;26;16;12;0.725490196078431;0.619047619047619;0.8
"11848";"target ~ chol+oldpeak+cp0+thal2";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"11849";"target ~ chol+oldpeak+cp0+thal3";39;33;9;21;0.705882352941177;0.785714285714286;0.65
"11850";"target ~ chol+oldpeak+cp1+cp2";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"11851";"target ~ chol+oldpeak+cp1+cp3";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"11852";"target ~ chol+oldpeak+cp1+fbs0";42;25;17;18;0.656862745098039;0.595238095238095;0.7
"11853";"target ~ chol+oldpeak+cp1+fbs1";42;25;17;18;0.656862745098039;0.595238095238095;0.7
"11854";"target ~ chol+oldpeak+cp1+restecg0";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"11855";"target ~ chol+oldpeak+cp1+restecg1";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"11856";"target ~ chol+oldpeak+cp1+restecg2";47;20;22;13;0.656862745098039;0.476190476190476;0.783333333333333
"11857";"target ~ chol+oldpeak+cp1+exang0";44;27;15;16;0.696078431372549;0.642857142857143;0.733333333333333
"11858";"target ~ chol+oldpeak+cp1+exang1";44;27;15;16;0.696078431372549;0.642857142857143;0.733333333333333
"11859";"target ~ chol+oldpeak+cp1+slope0";41;24;18;19;0.637254901960784;0.571428571428571;0.683333333333333
"11860";"target ~ chol+oldpeak+cp1+slope1";40;31;11;20;0.696078431372549;0.738095238095238;0.666666666666667
"11861";"target ~ chol+oldpeak+cp1+slope2";40;31;11;20;0.696078431372549;0.738095238095238;0.666666666666667
"11862";"target ~ chol+oldpeak+cp1+ca0";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"11863";"target ~ chol+oldpeak+cp1+ca1";39;25;17;21;0.627450980392157;0.595238095238095;0.65
"11864";"target ~ chol+oldpeak+cp1+ca2";45;26;16;15;0.696078431372549;0.619047619047619;0.75
"11865";"target ~ chol+oldpeak+cp1+ca3";51;18;24;9;0.676470588235294;0.428571428571429;0.85
"11866";"target ~ chol+oldpeak+cp1+ca4";11;41;1;49;0.509803921568627;0.976190476190476;0.183333333333333
"11867";"target ~ chol+oldpeak+cp1+thal0";42;24;18;18;0.647058823529412;0.571428571428571;0.7
"11868";"target ~ chol+oldpeak+cp1+thal1";45;21;21;15;0.647058823529412;0.5;0.75
"11869";"target ~ chol+oldpeak+cp1+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11870";"target ~ chol+oldpeak+cp1+thal3";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"11871";"target ~ chol+oldpeak+cp2+cp3";48;26;16;12;0.725490196078431;0.619047619047619;0.8
"11872";"target ~ chol+oldpeak+cp2+fbs0";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"11873";"target ~ chol+oldpeak+cp2+fbs1";47;23;19;13;0.686274509803922;0.547619047619048;0.783333333333333
"11874";"target ~ chol+oldpeak+cp2+restecg0";47;27;15;13;0.725490196078431;0.642857142857143;0.783333333333333
"11875";"target ~ chol+oldpeak+cp2+restecg1";47;27;15;13;0.725490196078431;0.642857142857143;0.783333333333333
"11876";"target ~ chol+oldpeak+cp2+restecg2";50;20;22;10;0.686274509803922;0.476190476190476;0.833333333333333
"11877";"target ~ chol+oldpeak+cp2+exang0";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11878";"target ~ chol+oldpeak+cp2+exang1";46;25;17;14;0.696078431372549;0.595238095238095;0.766666666666667
"11879";"target ~ chol+oldpeak+cp2+slope0";47;22;20;13;0.676470588235294;0.523809523809524;0.783333333333333
"11880";"target ~ chol+oldpeak+cp2+slope1";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"11881";"target ~ chol+oldpeak+cp2+slope2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"11882";"target ~ chol+oldpeak+cp2+ca0";44;34;8;16;0.764705882352941;0.80952380952381;0.733333333333333
"11883";"target ~ chol+oldpeak+cp2+ca1";45;25;17;15;0.686274509803922;0.595238095238095;0.75
"11884";"target ~ chol+oldpeak+cp2+ca2";49;25;17;11;0.725490196078431;0.595238095238095;0.816666666666667
"11885";"target ~ chol+oldpeak+cp2+ca3";51;17;25;9;0.666666666666667;0.404761904761905;0.85
"11886";"target ~ chol+oldpeak+cp2+ca4";0;42;0;60;0.411764705882353;1;0
"11887";"target ~ chol+oldpeak+cp2+thal0";47;22;20;13;0.676470588235294;0.523809523809524;0.783333333333333
"11888";"target ~ chol+oldpeak+cp2+thal1";48;21;21;12;0.676470588235294;0.5;0.8
"11889";"target ~ chol+oldpeak+cp2+thal2";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"11890";"target ~ chol+oldpeak+cp2+thal3";45;33;9;15;0.764705882352941;0.785714285714286;0.75
"11891";"target ~ chol+oldpeak+cp3+fbs0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11892";"target ~ chol+oldpeak+cp3+fbs1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11893";"target ~ chol+oldpeak+cp3+restecg0";47;24;18;13;0.696078431372549;0.571428571428571;0.783333333333333
"11894";"target ~ chol+oldpeak+cp3+restecg1";47;24;18;13;0.696078431372549;0.571428571428571;0.783333333333333
"11895";"target ~ chol+oldpeak+cp3+restecg2";53;19;23;7;0.705882352941177;0.452380952380952;0.883333333333333
"11896";"target ~ chol+oldpeak+cp3+exang0";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"11897";"target ~ chol+oldpeak+cp3+exang1";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"11898";"target ~ chol+oldpeak+cp3+slope0";45;21;21;15;0.647058823529412;0.5;0.75
"11899";"target ~ chol+oldpeak+cp3+slope1";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"11900";"target ~ chol+oldpeak+cp3+slope2";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"11901";"target ~ chol+oldpeak+cp3+ca0";44;33;9;16;0.754901960784314;0.785714285714286;0.733333333333333
"11902";"target ~ chol+oldpeak+cp3+ca1";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"11903";"target ~ chol+oldpeak+cp3+ca2";52;26;16;8;0.764705882352941;0.619047619047619;0.866666666666667
"11904";"target ~ chol+oldpeak+cp3+ca3";53;17;25;7;0.686274509803922;0.404761904761905;0.883333333333333
"11905";"target ~ chol+oldpeak+cp3+ca4";4;40;2;56;0.431372549019608;0.952380952380952;0.0666666666666667
"11906";"target ~ chol+oldpeak+cp3+thal0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11907";"target ~ chol+oldpeak+cp3+thal1";51;20;22;9;0.696078431372549;0.476190476190476;0.85
"11908";"target ~ chol+oldpeak+cp3+thal2";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"11909";"target ~ chol+oldpeak+cp3+thal3";45;31;11;15;0.745098039215686;0.738095238095238;0.75
"11910";"target ~ chol+oldpeak+fbs0+fbs1";45;21;21;15;0.647058823529412;0.5;0.75
"11911";"target ~ chol+oldpeak+fbs0+restecg0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11912";"target ~ chol+oldpeak+fbs0+restecg1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11913";"target ~ chol+oldpeak+fbs0+restecg2";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"11914";"target ~ chol+oldpeak+fbs0+exang0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"11915";"target ~ chol+oldpeak+fbs0+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"11916";"target ~ chol+oldpeak+fbs0+slope0";45;20;22;15;0.637254901960784;0.476190476190476;0.75
"11917";"target ~ chol+oldpeak+fbs0+slope1";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"11918";"target ~ chol+oldpeak+fbs0+slope2";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"11919";"target ~ chol+oldpeak+fbs0+ca0";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"11920";"target ~ chol+oldpeak+fbs0+ca1";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"11921";"target ~ chol+oldpeak+fbs0+ca2";52;25;17;8;0.754901960784314;0.595238095238095;0.866666666666667
"11922";"target ~ chol+oldpeak+fbs0+ca3";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"11923";"target ~ chol+oldpeak+fbs0+ca4";0;42;0;60;0.411764705882353;1;0
"11924";"target ~ chol+oldpeak+fbs0+thal0";46;20;22;14;0.647058823529412;0.476190476190476;0.766666666666667
"11925";"target ~ chol+oldpeak+fbs0+thal1";50;19;23;10;0.676470588235294;0.452380952380952;0.833333333333333
"11926";"target ~ chol+oldpeak+fbs0+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"11927";"target ~ chol+oldpeak+fbs0+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"11928";"target ~ chol+oldpeak+fbs1+restecg0";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11929";"target ~ chol+oldpeak+fbs1+restecg1";46;21;21;14;0.656862745098039;0.5;0.766666666666667
"11930";"target ~ chol+oldpeak+fbs1+restecg2";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"11931";"target ~ chol+oldpeak+fbs1+exang0";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"11932";"target ~ chol+oldpeak+fbs1+exang1";46;27;15;14;0.715686274509804;0.642857142857143;0.766666666666667
"11933";"target ~ chol+oldpeak+fbs1+slope0";45;20;22;15;0.637254901960784;0.476190476190476;0.75
"11934";"target ~ chol+oldpeak+fbs1+slope1";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"11935";"target ~ chol+oldpeak+fbs1+slope2";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"11936";"target ~ chol+oldpeak+fbs1+ca0";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"11937";"target ~ chol+oldpeak+fbs1+ca1";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"11938";"target ~ chol+oldpeak+fbs1+ca2";52;25;17;8;0.754901960784314;0.595238095238095;0.866666666666667
"11939";"target ~ chol+oldpeak+fbs1+ca3";53;15;27;7;0.666666666666667;0.357142857142857;0.883333333333333
"11940";"target ~ chol+oldpeak+fbs1+ca4";0;42;0;60;0.411764705882353;1;0
"11941";"target ~ chol+oldpeak+fbs1+thal0";46;20;22;14;0.647058823529412;0.476190476190476;0.766666666666667
"11942";"target ~ chol+oldpeak+fbs1+thal1";50;19;23;10;0.676470588235294;0.452380952380952;0.833333333333333
"11943";"target ~ chol+oldpeak+fbs1+thal2";41;34;8;19;0.735294117647059;0.80952380952381;0.683333333333333
"11944";"target ~ chol+oldpeak+fbs1+thal3";42;33;9;18;0.735294117647059;0.785714285714286;0.7
"11945";"target ~ chol+oldpeak+restecg0+restecg1";46;24;18;14;0.686274509803922;0.571428571428571;0.766666666666667
"11946";"target ~ chol+oldpeak+restecg0+restecg2";51;18;24;9;0.676470588235294;0.428571428571429;0.85
"11947";"target ~ chol+oldpeak+restecg0+exang0";45;25;17;15;0.686274509803922;0.595238095238095;0.75
"11948";"target ~ chol+oldpeak+restecg0+exang1";45;25;17;15;0.686274509803922;0.595238095238095;0.75
