"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"13391";"target ~ chol+cp3+ca2+ca3";55;13;29;5;0.666666666666667;0.30952380952381;0.916666666666667
"13392";"target ~ chol+cp3+ca2+ca4";60;0;42;0;0.588235294117647;0;1
"13393";"target ~ chol+cp3+ca2+thal0";60;0;42;0;0.588235294117647;0;1
"13394";"target ~ chol+cp3+ca2+thal1";60;0;42;0;0.588235294117647;0;1
"13395";"target ~ chol+cp3+ca2+thal2";44;32;10;16;0.745098039215686;0.761904761904762;0.733333333333333
"13396";"target ~ chol+cp3+ca2+thal3";60;0;42;0;0.588235294117647;0;1
"13397";"target ~ chol+cp3+ca3+ca4";54;3;39;6;0.558823529411765;0.0714285714285714;0.9
"13398";"target ~ chol+cp3+ca3+thal0";60;0;42;0;0.588235294117647;0;1
"13399";"target ~ chol+cp3+ca3+thal1";60;0;42;0;0.588235294117647;0;1
"13400";"target ~ chol+cp3+ca3+thal2";60;0;42;0;0.588235294117647;0;1
"13401";"target ~ chol+cp3+ca3+thal3";60;0;42;0;0.588235294117647;0;1
"13402";"target ~ chol+cp3+ca4+thal0";60;0;42;0;0.588235294117647;0;1
"13403";"target ~ chol+cp3+ca4+thal1";60;0;42;0;0.588235294117647;0;1
"13404";"target ~ chol+cp3+ca4+thal2";60;0;42;0;0.588235294117647;0;1
"13405";"target ~ chol+cp3+ca4+thal3";60;0;42;0;0.588235294117647;0;1
"13406";"target ~ chol+cp3+thal0+thal1";60;0;42;0;0.588235294117647;0;1
"13407";"target ~ chol+cp3+thal0+thal2";60;0;42;0;0.588235294117647;0;1
"13408";"target ~ chol+cp3+thal0+thal3";60;0;42;0;0.588235294117647;0;1
"13409";"target ~ chol+cp3+thal1+thal2";60;0;42;0;0.588235294117647;0;1
"13410";"target ~ chol+cp3+thal1+thal3";39;31;11;21;0.686274509803922;0.738095238095238;0.65
"13411";"target ~ chol+cp3+thal2+thal3";60;0;42;0;0.588235294117647;0;1
"13412";"target ~ chol+fbs0+fbs1+restecg0";27;29;13;33;0.549019607843137;0.69047619047619;0.45
"13413";"target ~ chol+fbs0+fbs1+restecg1";60;0;42;0;0.588235294117647;0;1
"13414";"target ~ chol+fbs0+fbs1+restecg2";60;0;42;0;0.588235294117647;0;1
"13415";"target ~ chol+fbs0+fbs1+exang0";60;0;42;0;0.588235294117647;0;1
"13416";"target ~ chol+fbs0+fbs1+exang1";60;0;42;0;0.588235294117647;0;1
"13417";"target ~ chol+fbs0+fbs1+slope0";60;0;42;0;0.588235294117647;0;1
"13418";"target ~ chol+fbs0+fbs1+slope1";43;26;16;17;0.676470588235294;0.619047619047619;0.716666666666667
"13419";"target ~ chol+fbs0+fbs1+slope2";60;0;42;0;0.588235294117647;0;1
"13420";"target ~ chol+fbs0+fbs1+ca0";60;0;42;0;0.588235294117647;0;1
"13421";"target ~ chol+fbs0+fbs1+ca1";60;0;42;0;0.588235294117647;0;1
"13422";"target ~ chol+fbs0+fbs1+ca2";48;15;27;12;0.617647058823529;0.357142857142857;0.8
"13423";"target ~ chol+fbs0+fbs1+ca3";60;0;42;0;0.588235294117647;0;1
"13424";"target ~ chol+fbs0+fbs1+ca4";60;0;42;0;0.588235294117647;0;1
"13425";"target ~ chol+fbs0+fbs1+thal0";60;0;42;0;0.588235294117647;0;1
"13426";"target ~ chol+fbs0+fbs1+thal1";60;0;42;0;0.588235294117647;0;1
"13427";"target ~ chol+fbs0+fbs1+thal2";60;0;42;0;0.588235294117647;0;1
"13428";"target ~ chol+fbs0+fbs1+thal3";60;0;42;0;0.588235294117647;0;1
"13429";"target ~ chol+fbs0+restecg0+restecg1";60;0;42;0;0.588235294117647;0;1
"13430";"target ~ chol+fbs0+restecg0+restecg2";60;0;42;0;0.588235294117647;0;1
"13431";"target ~ chol+fbs0+restecg0+exang0";60;0;42;0;0.588235294117647;0;1
"13432";"target ~ chol+fbs0+restecg0+exang1";60;0;42;0;0.588235294117647;0;1
"13433";"target ~ chol+fbs0+restecg0+slope0";60;0;42;0;0.588235294117647;0;1
"13434";"target ~ chol+fbs0+restecg0+slope1";60;0;42;0;0.588235294117647;0;1
"13435";"target ~ chol+fbs0+restecg0+slope2";60;0;42;0;0.588235294117647;0;1
"13436";"target ~ chol+fbs0+restecg0+ca0";34;32;10;26;0.647058823529412;0.761904761904762;0.566666666666667
"13437";"target ~ chol+fbs0+restecg0+ca1";60;0;42;0;0.588235294117647;0;1
"13438";"target ~ chol+fbs0+restecg0+ca2";60;0;42;0;0.588235294117647;0;1
"13439";"target ~ chol+fbs0+restecg0+ca3";60;0;42;0;0.588235294117647;0;1
"13440";"target ~ chol+fbs0+restecg0+ca4";60;0;42;0;0.588235294117647;0;1
"13441";"target ~ chol+fbs0+restecg0+thal0";60;0;42;0;0.588235294117647;0;1
"13442";"target ~ chol+fbs0+restecg0+thal1";60;0;42;0;0.588235294117647;0;1
"13443";"target ~ chol+fbs0+restecg0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"13444";"target ~ chol+fbs0+restecg0+thal3";60;0;42;0;0.588235294117647;0;1
"13445";"target ~ chol+fbs0+restecg1+restecg2";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"13446";"target ~ chol+fbs0+restecg1+exang0";60;0;42;0;0.588235294117647;0;1
"13447";"target ~ chol+fbs0+restecg1+exang1";60;0;42;0;0.588235294117647;0;1
"13448";"target ~ chol+fbs0+restecg1+slope0";60;0;42;0;0.588235294117647;0;1
"13449";"target ~ chol+fbs0+restecg1+slope1";42;26;16;18;0.666666666666667;0.619047619047619;0.7
"13450";"target ~ chol+fbs0+restecg1+slope2";60;0;42;0;0.588235294117647;0;1
"13451";"target ~ chol+fbs0+restecg1+ca0";60;0;42;0;0.588235294117647;0;1
"13452";"target ~ chol+fbs0+restecg1+ca1";25;31;11;35;0.549019607843137;0.738095238095238;0.416666666666667
"13453";"target ~ chol+fbs0+restecg1+ca2";60;0;42;0;0.588235294117647;0;1
"13454";"target ~ chol+fbs0+restecg1+ca3";60;0;42;0;0.588235294117647;0;1
"13455";"target ~ chol+fbs0+restecg1+ca4";60;0;42;0;0.588235294117647;0;1
"13456";"target ~ chol+fbs0+restecg1+thal0";60;0;42;0;0.588235294117647;0;1
"13457";"target ~ chol+fbs0+restecg1+thal1";51;7;35;9;0.568627450980392;0.166666666666667;0.85
"13458";"target ~ chol+fbs0+restecg1+thal2";60;0;42;0;0.588235294117647;0;1
"13459";"target ~ chol+fbs0+restecg1+thal3";60;0;42;0;0.588235294117647;0;1
"13460";"target ~ chol+fbs0+restecg2+exang0";60;0;42;0;0.588235294117647;0;1
"13461";"target ~ chol+fbs0+restecg2+exang1";60;0;42;0;0.588235294117647;0;1
"13462";"target ~ chol+fbs0+restecg2+slope0";60;0;42;0;0.588235294117647;0;1
"13463";"target ~ chol+fbs0+restecg2+slope1";60;0;42;0;0.588235294117647;0;1
"13464";"target ~ chol+fbs0+restecg2+slope2";60;0;42;0;0.588235294117647;0;1
"13465";"target ~ chol+fbs0+restecg2+ca0";60;0;42;0;0.588235294117647;0;1
"13466";"target ~ chol+fbs0+restecg2+ca1";60;0;42;0;0.588235294117647;0;1
"13467";"target ~ chol+fbs0+restecg2+ca2";60;0;42;0;0.588235294117647;0;1
"13468";"target ~ chol+fbs0+restecg2+ca3";53;3;39;7;0.549019607843137;0.0714285714285714;0.883333333333333
"13469";"target ~ chol+fbs0+restecg2+ca4";60;0;42;0;0.588235294117647;0;1
"13470";"target ~ chol+fbs0+restecg2+thal0";60;0;42;0;0.588235294117647;0;1
"13471";"target ~ chol+fbs0+restecg2+thal1";60;0;42;0;0.588235294117647;0;1
"13472";"target ~ chol+fbs0+restecg2+thal2";60;0;42;0;0.588235294117647;0;1
"13473";"target ~ chol+fbs0+restecg2+thal3";60;0;42;0;0.588235294117647;0;1
"13474";"target ~ chol+fbs0+exang0+exang1";60;0;42;0;0.588235294117647;0;1
"13475";"target ~ chol+fbs0+exang0+slope0";60;0;42;0;0.588235294117647;0;1
"13476";"target ~ chol+fbs0+exang0+slope1";60;0;42;0;0.588235294117647;0;1
"13477";"target ~ chol+fbs0+exang0+slope2";60;0;42;0;0.588235294117647;0;1
"13478";"target ~ chol+fbs0+exang0+ca0";60;0;42;0;0.588235294117647;0;1
"13479";"target ~ chol+fbs0+exang0+ca1";60;0;42;0;0.588235294117647;0;1
"13480";"target ~ chol+fbs0+exang0+ca2";48;25;17;12;0.715686274509804;0.595238095238095;0.8
"13481";"target ~ chol+fbs0+exang0+ca3";60;0;42;0;0.588235294117647;0;1
"13482";"target ~ chol+fbs0+exang0+ca4";60;0;42;0;0.588235294117647;0;1
"13483";"target ~ chol+fbs0+exang0+thal0";60;0;42;0;0.588235294117647;0;1
"13484";"target ~ chol+fbs0+exang0+thal1";60;0;42;0;0.588235294117647;0;1
"13485";"target ~ chol+fbs0+exang0+thal2";43;30;12;17;0.715686274509804;0.714285714285714;0.716666666666667
"13486";"target ~ chol+fbs0+exang0+thal3";35;31;11;25;0.647058823529412;0.738095238095238;0.583333333333333
"13487";"target ~ chol+fbs0+exang1+slope0";60;0;42;0;0.588235294117647;0;1
"13488";"target ~ chol+fbs0+exang1+slope1";50;20;22;10;0.686274509803922;0.476190476190476;0.833333333333333
"13489";"target ~ chol+fbs0+exang1+slope2";60;0;42;0;0.588235294117647;0;1
"13490";"target ~ chol+fbs0+exang1+ca0";60;0;42;0;0.588235294117647;0;1
"13491";"target ~ chol+fbs0+exang1+ca1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"13492";"target ~ chol+fbs0+exang1+ca2";60;0;42;0;0.588235294117647;0;1
"13493";"target ~ chol+fbs0+exang1+ca3";60;0;42;0;0.588235294117647;0;1
"13494";"target ~ chol+fbs0+exang1+ca4";60;0;42;0;0.588235294117647;0;1
"13495";"target ~ chol+fbs0+exang1+thal0";60;0;42;0;0.588235294117647;0;1
"13496";"target ~ chol+fbs0+exang1+thal1";43;21;21;17;0.627450980392157;0.5;0.716666666666667
"13497";"target ~ chol+fbs0+exang1+thal2";35;32;10;25;0.656862745098039;0.761904761904762;0.583333333333333
"13498";"target ~ chol+fbs0+exang1+thal3";45;30;12;15;0.735294117647059;0.714285714285714;0.75
"13499";"target ~ chol+fbs0+slope0+slope1";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"13500";"target ~ chol+fbs0+slope0+slope2";60;0;42;0;0.588235294117647;0;1
"13501";"target ~ chol+fbs0+slope0+ca0";38;32;10;22;0.686274509803922;0.761904761904762;0.633333333333333
"13502";"target ~ chol+fbs0+slope0+ca1";60;0;42;0;0.588235294117647;0;1
"13503";"target ~ chol+fbs0+slope0+ca2";60;0;42;0;0.588235294117647;0;1
"13504";"target ~ chol+fbs0+slope0+ca3";60;0;42;0;0.588235294117647;0;1
"13505";"target ~ chol+fbs0+slope0+ca4";60;0;42;0;0.588235294117647;0;1
"13506";"target ~ chol+fbs0+slope0+thal0";60;0;42;0;0.588235294117647;0;1
"13507";"target ~ chol+fbs0+slope0+thal1";60;0;42;0;0.588235294117647;0;1
"13508";"target ~ chol+fbs0+slope0+thal2";60;0;42;0;0.588235294117647;0;1
"13509";"target ~ chol+fbs0+slope0+thal3";60;0;42;0;0.588235294117647;0;1
"13510";"target ~ chol+fbs0+slope1+slope2";60;0;42;0;0.588235294117647;0;1
"13511";"target ~ chol+fbs0+slope1+ca0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"13512";"target ~ chol+fbs0+slope1+ca1";60;0;42;0;0.588235294117647;0;1
"13513";"target ~ chol+fbs0+slope1+ca2";60;0;42;0;0.588235294117647;0;1
"13514";"target ~ chol+fbs0+slope1+ca3";60;0;42;0;0.588235294117647;0;1
"13515";"target ~ chol+fbs0+slope1+ca4";60;0;42;0;0.588235294117647;0;1
"13516";"target ~ chol+fbs0+slope1+thal0";60;0;42;0;0.588235294117647;0;1
"13517";"target ~ chol+fbs0+slope1+thal1";60;0;42;0;0.588235294117647;0;1
"13518";"target ~ chol+fbs0+slope1+thal2";42;30;12;18;0.705882352941177;0.714285714285714;0.7
"13519";"target ~ chol+fbs0+slope1+thal3";43;28;14;17;0.696078431372549;0.666666666666667;0.716666666666667
"13520";"target ~ chol+fbs0+slope2+ca0";53;23;19;7;0.745098039215686;0.547619047619048;0.883333333333333
"13521";"target ~ chol+fbs0+slope2+ca1";60;0;42;0;0.588235294117647;0;1
"13522";"target ~ chol+fbs0+slope2+ca2";37;38;4;23;0.735294117647059;0.904761904761905;0.616666666666667
"13523";"target ~ chol+fbs0+slope2+ca3";60;0;42;0;0.588235294117647;0;1
"13524";"target ~ chol+fbs0+slope2+ca4";60;0;42;0;0.588235294117647;0;1
"13525";"target ~ chol+fbs0+slope2+thal0";60;0;42;0;0.588235294117647;0;1
"13526";"target ~ chol+fbs0+slope2+thal1";60;0;42;0;0.588235294117647;0;1
"13527";"target ~ chol+fbs0+slope2+thal2";60;0;42;0;0.588235294117647;0;1
"13528";"target ~ chol+fbs0+slope2+thal3";60;0;42;0;0.588235294117647;0;1
"13529";"target ~ chol+fbs0+ca0+ca1";60;0;42;0;0.588235294117647;0;1
"13530";"target ~ chol+fbs0+ca0+ca2";60;0;42;0;0.588235294117647;0;1
"13531";"target ~ chol+fbs0+ca0+ca3";60;0;42;0;0.588235294117647;0;1
"13532";"target ~ chol+fbs0+ca0+ca4";41;31;11;19;0.705882352941177;0.738095238095238;0.683333333333333
"13533";"target ~ chol+fbs0+ca0+thal0";60;0;42;0;0.588235294117647;0;1
"13534";"target ~ chol+fbs0+ca0+thal1";39;32;10;21;0.696078431372549;0.761904761904762;0.65
"13535";"target ~ chol+fbs0+ca0+thal2";60;0;42;0;0.588235294117647;0;1
"13536";"target ~ chol+fbs0+ca0+thal3";60;0;42;0;0.588235294117647;0;1
"13537";"target ~ chol+fbs0+ca1+ca2";60;0;42;0;0.588235294117647;0;1
"13538";"target ~ chol+fbs0+ca1+ca3";60;0;42;0;0.588235294117647;0;1
"13539";"target ~ chol+fbs0+ca1+ca4";60;0;42;0;0.588235294117647;0;1
"13540";"target ~ chol+fbs0+ca1+thal0";60;0;42;0;0.588235294117647;0;1
"13541";"target ~ chol+fbs0+ca1+thal1";60;0;42;0;0.588235294117647;0;1
"13542";"target ~ chol+fbs0+ca1+thal2";60;0;42;0;0.588235294117647;0;1
"13543";"target ~ chol+fbs0+ca1+thal3";43;30;12;17;0.715686274509804;0.714285714285714;0.716666666666667
"13544";"target ~ chol+fbs0+ca2+ca3";60;0;42;0;0.588235294117647;0;1
"13545";"target ~ chol+fbs0+ca2+ca4";60;0;42;0;0.588235294117647;0;1
"13546";"target ~ chol+fbs0+ca2+thal0";60;0;42;0;0.588235294117647;0;1
"13547";"target ~ chol+fbs0+ca2+thal1";60;0;42;0;0.588235294117647;0;1
"13548";"target ~ chol+fbs0+ca2+thal2";60;0;42;0;0.588235294117647;0;1
"13549";"target ~ chol+fbs0+ca2+thal3";60;0;42;0;0.588235294117647;0;1
"13550";"target ~ chol+fbs0+ca3+ca4";60;0;42;0;0.588235294117647;0;1
"13551";"target ~ chol+fbs0+ca3+thal0";60;0;42;0;0.588235294117647;0;1
"13552";"target ~ chol+fbs0+ca3+thal1";60;0;42;0;0.588235294117647;0;1
"13553";"target ~ chol+fbs0+ca3+thal2";60;0;42;0;0.588235294117647;0;1
"13554";"target ~ chol+fbs0+ca3+thal3";60;0;42;0;0.588235294117647;0;1
"13555";"target ~ chol+fbs0+ca4+thal0";60;0;42;0;0.588235294117647;0;1
"13556";"target ~ chol+fbs0+ca4+thal1";60;0;42;0;0.588235294117647;0;1
"13557";"target ~ chol+fbs0+ca4+thal2";60;0;42;0;0.588235294117647;0;1
"13558";"target ~ chol+fbs0+ca4+thal3";60;0;42;0;0.588235294117647;0;1
"13559";"target ~ chol+fbs0+thal0+thal1";60;0;42;0;0.588235294117647;0;1
"13560";"target ~ chol+fbs0+thal0+thal2";60;0;42;0;0.588235294117647;0;1
"13561";"target ~ chol+fbs0+thal0+thal3";60;0;42;0;0.588235294117647;0;1
"13562";"target ~ chol+fbs0+thal1+thal2";42;31;11;18;0.715686274509804;0.738095238095238;0.7
"13563";"target ~ chol+fbs0+thal1+thal3";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"13564";"target ~ chol+fbs0+thal2+thal3";60;0;42;0;0.588235294117647;0;1
"13565";"target ~ chol+fbs1+restecg0+restecg1";60;0;42;0;0.588235294117647;0;1
"13566";"target ~ chol+fbs1+restecg0+restecg2";60;0;42;0;0.588235294117647;0;1
"13567";"target ~ chol+fbs1+restecg0+exang0";60;0;42;0;0.588235294117647;0;1
"13568";"target ~ chol+fbs1+restecg0+exang1";60;0;42;0;0.588235294117647;0;1
"13569";"target ~ chol+fbs1+restecg0+slope0";18;37;5;42;0.53921568627451;0.880952380952381;0.3
"13570";"target ~ chol+fbs1+restecg0+slope1";60;0;42;0;0.588235294117647;0;1
"13571";"target ~ chol+fbs1+restecg0+slope2";60;0;42;0;0.588235294117647;0;1
"13572";"target ~ chol+fbs1+restecg0+ca0";60;0;42;0;0.588235294117647;0;1
"13573";"target ~ chol+fbs1+restecg0+ca1";60;0;42;0;0.588235294117647;0;1
"13574";"target ~ chol+fbs1+restecg0+ca2";60;0;42;0;0.588235294117647;0;1
"13575";"target ~ chol+fbs1+restecg0+ca3";60;0;42;0;0.588235294117647;0;1
"13576";"target ~ chol+fbs1+restecg0+ca4";60;0;42;0;0.588235294117647;0;1
"13577";"target ~ chol+fbs1+restecg0+thal0";60;0;42;0;0.588235294117647;0;1
"13578";"target ~ chol+fbs1+restecg0+thal1";60;0;42;0;0.588235294117647;0;1
"13579";"target ~ chol+fbs1+restecg0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"13580";"target ~ chol+fbs1+restecg0+thal3";44;26;16;16;0.686274509803922;0.619047619047619;0.733333333333333
"13581";"target ~ chol+fbs1+restecg1+restecg2";53;6;36;7;0.57843137254902;0.142857142857143;0.883333333333333
"13582";"target ~ chol+fbs1+restecg1+exang0";51;19;23;9;0.686274509803922;0.452380952380952;0.85
"13583";"target ~ chol+fbs1+restecg1+exang1";60;0;42;0;0.588235294117647;0;1
"13584";"target ~ chol+fbs1+restecg1+slope0";60;0;42;0;0.588235294117647;0;1
"13585";"target ~ chol+fbs1+restecg1+slope1";60;0;42;0;0.588235294117647;0;1
"13586";"target ~ chol+fbs1+restecg1+slope2";60;0;42;0;0.588235294117647;0;1
"13587";"target ~ chol+fbs1+restecg1+ca0";43;29;13;17;0.705882352941177;0.69047619047619;0.716666666666667
"13588";"target ~ chol+fbs1+restecg1+ca1";60;0;42;0;0.588235294117647;0;1
"13589";"target ~ chol+fbs1+restecg1+ca2";47;15;27;13;0.607843137254902;0.357142857142857;0.783333333333333
"13590";"target ~ chol+fbs1+restecg1+ca3";31;28;14;29;0.57843137254902;0.666666666666667;0.516666666666667
"13591";"target ~ chol+fbs1+restecg1+ca4";60;0;42;0;0.588235294117647;0;1
"13592";"target ~ chol+fbs1+restecg1+thal0";60;0;42;0;0.588235294117647;0;1
"13593";"target ~ chol+fbs1+restecg1+thal1";60;0;42;0;0.588235294117647;0;1
"13594";"target ~ chol+fbs1+restecg1+thal2";60;0;42;0;0.588235294117647;0;1
"13595";"target ~ chol+fbs1+restecg1+thal3";60;0;42;0;0.588235294117647;0;1
"13596";"target ~ chol+fbs1+restecg2+exang0";60;0;42;0;0.588235294117647;0;1
"13597";"target ~ chol+fbs1+restecg2+exang1";48;19;23;12;0.656862745098039;0.452380952380952;0.8
"13598";"target ~ chol+fbs1+restecg2+slope0";60;0;42;0;0.588235294117647;0;1
"13599";"target ~ chol+fbs1+restecg2+slope1";46;24;18;14;0.686274509803922;0.571428571428571;0.766666666666667
"13600";"target ~ chol+fbs1+restecg2+slope2";60;0;42;0;0.588235294117647;0;1
"13601";"target ~ chol+fbs1+restecg2+ca0";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"13602";"target ~ chol+fbs1+restecg2+ca1";60;0;42;0;0.588235294117647;0;1
"13603";"target ~ chol+fbs1+restecg2+ca2";60;0;42;0;0.588235294117647;0;1
"13604";"target ~ chol+fbs1+restecg2+ca3";60;0;42;0;0.588235294117647;0;1
"13605";"target ~ chol+fbs1+restecg2+ca4";60;0;42;0;0.588235294117647;0;1
"13606";"target ~ chol+fbs1+restecg2+thal0";60;0;42;0;0.588235294117647;0;1
"13607";"target ~ chol+fbs1+restecg2+thal1";47;9;33;13;0.549019607843137;0.214285714285714;0.783333333333333
"13608";"target ~ chol+fbs1+restecg2+thal2";60;0;42;0;0.588235294117647;0;1
"13609";"target ~ chol+fbs1+restecg2+thal3";60;0;42;0;0.588235294117647;0;1
"13610";"target ~ chol+fbs1+exang0+exang1";60;0;42;0;0.588235294117647;0;1
"13611";"target ~ chol+fbs1+exang0+slope0";60;0;42;0;0.588235294117647;0;1
"13612";"target ~ chol+fbs1+exang0+slope1";60;0;42;0;0.588235294117647;0;1
"13613";"target ~ chol+fbs1+exang0+slope2";60;0;42;0;0.588235294117647;0;1
"13614";"target ~ chol+fbs1+exang0+ca0";60;0;42;0;0.588235294117647;0;1
"13615";"target ~ chol+fbs1+exang0+ca1";60;0;42;0;0.588235294117647;0;1
"13616";"target ~ chol+fbs1+exang0+ca2";48;25;17;12;0.715686274509804;0.595238095238095;0.8
"13617";"target ~ chol+fbs1+exang0+ca3";60;0;42;0;0.588235294117647;0;1
"13618";"target ~ chol+fbs1+exang0+ca4";60;0;42;0;0.588235294117647;0;1
"13619";"target ~ chol+fbs1+exang0+thal0";60;0;42;0;0.588235294117647;0;1
"13620";"target ~ chol+fbs1+exang0+thal1";48;20;22;12;0.666666666666667;0.476190476190476;0.8
"13621";"target ~ chol+fbs1+exang0+thal2";60;0;42;0;0.588235294117647;0;1
"13622";"target ~ chol+fbs1+exang0+thal3";60;0;42;0;0.588235294117647;0;1
"13623";"target ~ chol+fbs1+exang1+slope0";60;0;42;0;0.588235294117647;0;1
"13624";"target ~ chol+fbs1+exang1+slope1";60;0;42;0;0.588235294117647;0;1
"13625";"target ~ chol+fbs1+exang1+slope2";60;0;42;0;0.588235294117647;0;1
"13626";"target ~ chol+fbs1+exang1+ca0";60;0;42;0;0.588235294117647;0;1
"13627";"target ~ chol+fbs1+exang1+ca1";60;0;42;0;0.588235294117647;0;1
"13628";"target ~ chol+fbs1+exang1+ca2";60;0;42;0;0.588235294117647;0;1
"13629";"target ~ chol+fbs1+exang1+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"13630";"target ~ chol+fbs1+exang1+ca4";60;0;42;0;0.588235294117647;0;1
"13631";"target ~ chol+fbs1+exang1+thal0";60;0;42;0;0.588235294117647;0;1
"13632";"target ~ chol+fbs1+exang1+thal1";60;0;42;0;0.588235294117647;0;1
"13633";"target ~ chol+fbs1+exang1+thal2";60;0;42;0;0.588235294117647;0;1
"13634";"target ~ chol+fbs1+exang1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"13635";"target ~ chol+fbs1+slope0+slope1";60;0;42;0;0.588235294117647;0;1
"13636";"target ~ chol+fbs1+slope0+slope2";41;29;13;19;0.686274509803922;0.69047619047619;0.683333333333333
"13637";"target ~ chol+fbs1+slope0+ca0";60;0;42;0;0.588235294117647;0;1
"13638";"target ~ chol+fbs1+slope0+ca1";60;0;42;0;0.588235294117647;0;1
"13639";"target ~ chol+fbs1+slope0+ca2";54;13;29;6;0.656862745098039;0.30952380952381;0.9
"13640";"target ~ chol+fbs1+slope0+ca3";57;2;40;3;0.57843137254902;0.0476190476190476;0.95
"13641";"target ~ chol+fbs1+slope0+ca4";60;0;42;0;0.588235294117647;0;1
"13642";"target ~ chol+fbs1+slope0+thal0";60;0;42;0;0.588235294117647;0;1
"13643";"target ~ chol+fbs1+slope0+thal1";44;16;26;16;0.588235294117647;0.380952380952381;0.733333333333333
"13644";"target ~ chol+fbs1+slope0+thal2";60;0;42;0;0.588235294117647;0;1
"13645";"target ~ chol+fbs1+slope0+thal3";44;29;13;16;0.715686274509804;0.69047619047619;0.733333333333333
"13646";"target ~ chol+fbs1+slope1+slope2";60;0;42;0;0.588235294117647;0;1
"13647";"target ~ chol+fbs1+slope1+ca0";60;0;42;0;0.588235294117647;0;1
"13648";"target ~ chol+fbs1+slope1+ca1";60;0;42;0;0.588235294117647;0;1
"13649";"target ~ chol+fbs1+slope1+ca2";60;0;42;0;0.588235294117647;0;1
"13650";"target ~ chol+fbs1+slope1+ca3";60;0;42;0;0.588235294117647;0;1
"13651";"target ~ chol+fbs1+slope1+ca4";44;25;17;16;0.676470588235294;0.595238095238095;0.733333333333333
"13652";"target ~ chol+fbs1+slope1+thal0";60;0;42;0;0.588235294117647;0;1
"13653";"target ~ chol+fbs1+slope1+thal1";60;0;42;0;0.588235294117647;0;1
"13654";"target ~ chol+fbs1+slope1+thal2";38;33;9;22;0.696078431372549;0.785714285714286;0.633333333333333
"13655";"target ~ chol+fbs1+slope1+thal3";60;0;42;0;0.588235294117647;0;1
"13656";"target ~ chol+fbs1+slope2+ca0";60;0;42;0;0.588235294117647;0;1
"13657";"target ~ chol+fbs1+slope2+ca1";60;0;42;0;0.588235294117647;0;1
"13658";"target ~ chol+fbs1+slope2+ca2";60;0;42;0;0.588235294117647;0;1
"13659";"target ~ chol+fbs1+slope2+ca3";60;0;42;0;0.588235294117647;0;1
"13660";"target ~ chol+fbs1+slope2+ca4";60;0;42;0;0.588235294117647;0;1
"13661";"target ~ chol+fbs1+slope2+thal0";60;0;42;0;0.588235294117647;0;1
"13662";"target ~ chol+fbs1+slope2+thal1";41;31;11;19;0.705882352941177;0.738095238095238;0.683333333333333
"13663";"target ~ chol+fbs1+slope2+thal2";60;0;42;0;0.588235294117647;0;1
"13664";"target ~ chol+fbs1+slope2+thal3";60;0;42;0;0.588235294117647;0;1
"13665";"target ~ chol+fbs1+ca0+ca1";60;0;42;0;0.588235294117647;0;1
"13666";"target ~ chol+fbs1+ca0+ca2";60;0;42;0;0.588235294117647;0;1
"13667";"target ~ chol+fbs1+ca0+ca3";60;0;42;0;0.588235294117647;0;1
"13668";"target ~ chol+fbs1+ca0+ca4";60;0;42;0;0.588235294117647;0;1
"13669";"target ~ chol+fbs1+ca0+thal0";60;0;42;0;0.588235294117647;0;1
"13670";"target ~ chol+fbs1+ca0+thal1";60;0;42;0;0.588235294117647;0;1
"13671";"target ~ chol+fbs1+ca0+thal2";40;35;7;20;0.735294117647059;0.833333333333333;0.666666666666667
"13672";"target ~ chol+fbs1+ca0+thal3";36;38;4;24;0.725490196078431;0.904761904761905;0.6
"13673";"target ~ chol+fbs1+ca1+ca2";36;31;11;24;0.656862745098039;0.738095238095238;0.6
"13674";"target ~ chol+fbs1+ca1+ca3";50;17;25;10;0.656862745098039;0.404761904761905;0.833333333333333
"13675";"target ~ chol+fbs1+ca1+ca4";42;23;19;18;0.637254901960784;0.547619047619048;0.7
"13676";"target ~ chol+fbs1+ca1+thal0";42;24;18;18;0.647058823529412;0.571428571428571;0.7
"13677";"target ~ chol+fbs1+ca1+thal1";60;0;42;0;0.588235294117647;0;1
"13678";"target ~ chol+fbs1+ca1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"13679";"target ~ chol+fbs1+ca1+thal3";60;0;42;0;0.588235294117647;0;1
"13680";"target ~ chol+fbs1+ca2+ca3";56;14;28;4;0.686274509803922;0.333333333333333;0.933333333333333
"13681";"target ~ chol+fbs1+ca2+ca4";60;0;42;0;0.588235294117647;0;1
"13682";"target ~ chol+fbs1+ca2+thal0";60;0;42;0;0.588235294117647;0;1
