"Formula";"TP";"TN";"FP";"FN";"Accuracy";"Sensitivity";"Specificity"
"20265";"target ~ sex0+cp3+exang1+ca4";53;18;24;7;0.696078431372549;0.428571428571429;0.883333333333333
"20266";"target ~ sex0+cp3+exang1+thal0";53;19;23;7;0.705882352941177;0.452380952380952;0.883333333333333
"20267";"target ~ sex0+cp3+exang1+thal1";46;23;19;14;0.676470588235294;0.547619047619048;0.766666666666667
"20268";"target ~ sex0+cp3+exang1+thal2";45;34;8;15;0.774509803921569;0.80952380952381;0.75
"20269";"target ~ sex0+cp3+exang1+thal3";49;32;10;11;0.794117647058823;0.761904761904762;0.816666666666667
"20270";"target ~ sex0+cp3+slope0+slope1";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20271";"target ~ sex0+cp3+slope0+slope2";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20272";"target ~ sex0+cp3+slope0+ca0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20273";"target ~ sex0+cp3+slope0+ca1";54;19;23;6;0.715686274509804;0.452380952380952;0.9
"20274";"target ~ sex0+cp3+slope0+ca2";26;34;8;34;0.588235294117647;0.80952380952381;0.433333333333333
"20275";"target ~ sex0+cp3+slope0+ca3";29;35;7;31;0.627450980392157;0.833333333333333;0.483333333333333
"20276";"target ~ sex0+cp3+slope0+ca4";32;31;11;28;0.617647058823529;0.738095238095238;0.533333333333333
"20277";"target ~ sex0+cp3+slope0+thal0";29;35;7;31;0.627450980392157;0.833333333333333;0.483333333333333
"20278";"target ~ sex0+cp3+slope0+thal1";26;35;7;34;0.598039215686274;0.833333333333333;0.433333333333333
"20279";"target ~ sex0+cp3+slope0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20280";"target ~ sex0+cp3+slope0+thal3";45;28;14;15;0.715686274509804;0.666666666666667;0.75
"20281";"target ~ sex0+cp3+slope1+slope2";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20282";"target ~ sex0+cp3+slope1+ca0";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20283";"target ~ sex0+cp3+slope1+ca1";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20284";"target ~ sex0+cp3+slope1+ca2";52;28;14;8;0.784313725490196;0.666666666666667;0.866666666666667
"20285";"target ~ sex0+cp3+slope1+ca3";50;24;18;10;0.725490196078431;0.571428571428571;0.833333333333333
"20286";"target ~ sex0+cp3+slope1+ca4";52;22;20;8;0.725490196078431;0.523809523809524;0.866666666666667
"20287";"target ~ sex0+cp3+slope1+thal0";51;23;19;9;0.725490196078431;0.547619047619048;0.85
"20288";"target ~ sex0+cp3+slope1+thal1";51;25;17;9;0.745098039215686;0.595238095238095;0.85
"20289";"target ~ sex0+cp3+slope1+thal2";46;31;11;14;0.754901960784314;0.738095238095238;0.766666666666667
"20290";"target ~ sex0+cp3+slope1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20291";"target ~ sex0+cp3+slope2+ca0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20292";"target ~ sex0+cp3+slope2+ca1";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"20293";"target ~ sex0+cp3+slope2+ca2";51;32;10;9;0.813725490196078;0.761904761904762;0.85
"20294";"target ~ sex0+cp3+slope2+ca3";53;26;16;7;0.774509803921569;0.619047619047619;0.883333333333333
"20295";"target ~ sex0+cp3+slope2+ca4";55;24;18;5;0.774509803921569;0.571428571428571;0.916666666666667
"20296";"target ~ sex0+cp3+slope2+thal0";54;25;17;6;0.774509803921569;0.595238095238095;0.9
"20297";"target ~ sex0+cp3+slope2+thal1";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"20298";"target ~ sex0+cp3+slope2+thal2";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"20299";"target ~ sex0+cp3+slope2+thal3";47;33;9;13;0.784313725490196;0.785714285714286;0.783333333333333
"20300";"target ~ sex0+cp3+ca0+ca1";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20301";"target ~ sex0+cp3+ca0+ca2";47;27;15;13;0.725490196078431;0.642857142857143;0.783333333333333
"20302";"target ~ sex0+cp3+ca0+ca3";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20303";"target ~ sex0+cp3+ca0+ca4";54;23;19;6;0.754901960784314;0.547619047619048;0.9
"20304";"target ~ sex0+cp3+ca0+thal0";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20305";"target ~ sex0+cp3+ca0+thal1";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20306";"target ~ sex0+cp3+ca0+thal2";41;35;7;19;0.745098039215686;0.833333333333333;0.683333333333333
"20307";"target ~ sex0+cp3+ca0+thal3";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"20308";"target ~ sex0+cp3+ca1+ca2";51;25;17;9;0.745098039215686;0.595238095238095;0.85
"20309";"target ~ sex0+cp3+ca1+ca3";52;16;26;8;0.666666666666667;0.380952380952381;0.866666666666667
"20310";"target ~ sex0+cp3+ca1+ca4";30;31;11;30;0.598039215686274;0.738095238095238;0.5
"20311";"target ~ sex0+cp3+ca1+thal0";54;14;28;6;0.666666666666667;0.333333333333333;0.9
"20312";"target ~ sex0+cp3+ca1+thal1";52;16;26;8;0.666666666666667;0.380952380952381;0.866666666666667
"20313";"target ~ sex0+cp3+ca1+thal2";43;33;9;17;0.745098039215686;0.785714285714286;0.716666666666667
"20314";"target ~ sex0+cp3+ca1+thal3";45;31;11;15;0.745098039215686;0.738095238095238;0.75
"20315";"target ~ sex0+cp3+ca2+ca3";27;36;6;33;0.617647058823529;0.857142857142857;0.45
"20316";"target ~ sex0+cp3+ca2+ca4";29;34;8;31;0.617647058823529;0.80952380952381;0.483333333333333
"20317";"target ~ sex0+cp3+ca2+thal0";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"20318";"target ~ sex0+cp3+ca2+thal1";27;35;7;33;0.607843137254902;0.833333333333333;0.45
"20319";"target ~ sex0+cp3+ca2+thal2";41;32;10;19;0.715686274509804;0.761904761904762;0.683333333333333
"20320";"target ~ sex0+cp3+ca2+thal3";46;30;12;14;0.745098039215686;0.714285714285714;0.766666666666667
"20321";"target ~ sex0+cp3+ca3+ca4";32;32;10;28;0.627450980392157;0.761904761904762;0.533333333333333
"20322";"target ~ sex0+cp3+ca3+thal0";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"20323";"target ~ sex0+cp3+ca3+thal1";30;33;9;30;0.617647058823529;0.785714285714286;0.5
"20324";"target ~ sex0+cp3+ca3+thal2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"20325";"target ~ sex0+cp3+ca3+thal3";48;27;15;12;0.735294117647059;0.642857142857143;0.8
"20326";"target ~ sex0+cp3+ca4+thal0";32;31;11;28;0.617647058823529;0.738095238095238;0.533333333333333
"20327";"target ~ sex0+cp3+ca4+thal1";32;31;11;28;0.617647058823529;0.738095238095238;0.533333333333333
"20328";"target ~ sex0+cp3+ca4+thal2";48;29;13;12;0.754901960784314;0.69047619047619;0.8
"20329";"target ~ sex0+cp3+ca4+thal3";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20330";"target ~ sex0+cp3+thal0+thal1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20331";"target ~ sex0+cp3+thal0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20332";"target ~ sex0+cp3+thal0+thal3";49;27;15;11;0.745098039215686;0.642857142857143;0.816666666666667
"20333";"target ~ sex0+cp3+thal1+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20334";"target ~ sex0+cp3+thal1+thal3";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20335";"target ~ sex0+cp3+thal2+thal3";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20336";"target ~ sex0+fbs0+fbs1+restecg0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20337";"target ~ sex0+fbs0+fbs1+restecg1";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20338";"target ~ sex0+fbs0+fbs1+restecg2";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"20339";"target ~ sex0+fbs0+fbs1+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20340";"target ~ sex0+fbs0+fbs1+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20341";"target ~ sex0+fbs0+fbs1+slope0";19;38;4;41;0.558823529411765;0.904761904761905;0.316666666666667
"20342";"target ~ sex0+fbs0+fbs1+slope1";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20343";"target ~ sex0+fbs0+fbs1+slope2";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20344";"target ~ sex0+fbs0+fbs1+ca0";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20345";"target ~ sex0+fbs0+fbs1+ca1";25;34;8;35;0.57843137254902;0.80952380952381;0.416666666666667
"20346";"target ~ sex0+fbs0+fbs1+ca2";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20347";"target ~ sex0+fbs0+fbs1+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"20348";"target ~ sex0+fbs0+fbs1+ca4";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"20349";"target ~ sex0+fbs0+fbs1+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20350";"target ~ sex0+fbs0+fbs1+thal1";28;32;10;32;0.588235294117647;0.761904761904762;0.466666666666667
"20351";"target ~ sex0+fbs0+fbs1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20352";"target ~ sex0+fbs0+fbs1+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20353";"target ~ sex0+fbs0+restecg0+restecg1";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20354";"target ~ sex0+fbs0+restecg0+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20355";"target ~ sex0+fbs0+restecg0+exang0";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"20356";"target ~ sex0+fbs0+restecg0+exang1";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"20357";"target ~ sex0+fbs0+restecg0+slope0";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20358";"target ~ sex0+fbs0+restecg0+slope1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20359";"target ~ sex0+fbs0+restecg0+slope2";29;35;7;31;0.627450980392157;0.833333333333333;0.483333333333333
"20360";"target ~ sex0+fbs0+restecg0+ca0";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20361";"target ~ sex0+fbs0+restecg0+ca1";36;27;15;24;0.617647058823529;0.642857142857143;0.6
"20362";"target ~ sex0+fbs0+restecg0+ca2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"20363";"target ~ sex0+fbs0+restecg0+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20364";"target ~ sex0+fbs0+restecg0+ca4";26;33;9;34;0.57843137254902;0.785714285714286;0.433333333333333
"20365";"target ~ sex0+fbs0+restecg0+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20366";"target ~ sex0+fbs0+restecg0+thal1";24;34;8;36;0.568627450980392;0.80952380952381;0.4
"20367";"target ~ sex0+fbs0+restecg0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20368";"target ~ sex0+fbs0+restecg0+thal3";34;34;8;26;0.666666666666667;0.80952380952381;0.566666666666667
"20369";"target ~ sex0+fbs0+restecg1+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20370";"target ~ sex0+fbs0+restecg1+exang0";39;30;12;21;0.676470588235294;0.714285714285714;0.65
"20371";"target ~ sex0+fbs0+restecg1+exang1";39;30;12;21;0.676470588235294;0.714285714285714;0.65
"20372";"target ~ sex0+fbs0+restecg1+slope0";38;26;16;22;0.627450980392157;0.619047619047619;0.633333333333333
"20373";"target ~ sex0+fbs0+restecg1+slope1";36;31;11;24;0.656862745098039;0.738095238095238;0.6
"20374";"target ~ sex0+fbs0+restecg1+slope2";36;34;8;24;0.686274509803922;0.80952380952381;0.6
"20375";"target ~ sex0+fbs0+restecg1+ca0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20376";"target ~ sex0+fbs0+restecg1+ca1";36;27;15;24;0.617647058823529;0.642857142857143;0.6
"20377";"target ~ sex0+fbs0+restecg1+ca2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"20378";"target ~ sex0+fbs0+restecg1+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20379";"target ~ sex0+fbs0+restecg1+ca4";26;33;9;34;0.57843137254902;0.785714285714286;0.433333333333333
"20380";"target ~ sex0+fbs0+restecg1+thal0";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20381";"target ~ sex0+fbs0+restecg1+thal1";24;34;8;36;0.568627450980392;0.80952380952381;0.4
"20382";"target ~ sex0+fbs0+restecg1+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20383";"target ~ sex0+fbs0+restecg1+thal3";34;34;8;26;0.666666666666667;0.80952380952381;0.566666666666667
"20384";"target ~ sex0+fbs0+restecg2+exang0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20385";"target ~ sex0+fbs0+restecg2+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20386";"target ~ sex0+fbs0+restecg2+slope0";19;39;3;41;0.568627450980392;0.928571428571429;0.316666666666667
"20387";"target ~ sex0+fbs0+restecg2+slope1";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20388";"target ~ sex0+fbs0+restecg2+slope2";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20389";"target ~ sex0+fbs0+restecg2+ca0";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20390";"target ~ sex0+fbs0+restecg2+ca1";52;16;26;8;0.666666666666667;0.380952380952381;0.866666666666667
"20391";"target ~ sex0+fbs0+restecg2+ca2";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20392";"target ~ sex0+fbs0+restecg2+ca3";23;36;6;37;0.57843137254902;0.857142857142857;0.383333333333333
"20393";"target ~ sex0+fbs0+restecg2+ca4";23;37;5;37;0.588235294117647;0.880952380952381;0.383333333333333
"20394";"target ~ sex0+fbs0+restecg2+thal0";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"20395";"target ~ sex0+fbs0+restecg2+thal1";28;32;10;32;0.588235294117647;0.761904761904762;0.466666666666667
"20396";"target ~ sex0+fbs0+restecg2+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20397";"target ~ sex0+fbs0+restecg2+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20398";"target ~ sex0+fbs0+exang0+exang1";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20399";"target ~ sex0+fbs0+exang0+slope0";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"20400";"target ~ sex0+fbs0+exang0+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20401";"target ~ sex0+fbs0+exang0+slope2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20402";"target ~ sex0+fbs0+exang0+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20403";"target ~ sex0+fbs0+exang0+ca1";47;26;16;13;0.715686274509804;0.619047619047619;0.783333333333333
"20404";"target ~ sex0+fbs0+exang0+ca2";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20405";"target ~ sex0+fbs0+exang0+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"20406";"target ~ sex0+fbs0+exang0+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"20407";"target ~ sex0+fbs0+exang0+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20408";"target ~ sex0+fbs0+exang0+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20409";"target ~ sex0+fbs0+exang0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20410";"target ~ sex0+fbs0+exang0+thal3";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"20411";"target ~ sex0+fbs0+exang1+slope0";49;21;21;11;0.686274509803922;0.5;0.816666666666667
"20412";"target ~ sex0+fbs0+exang1+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20413";"target ~ sex0+fbs0+exang1+slope2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20414";"target ~ sex0+fbs0+exang1+ca0";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20415";"target ~ sex0+fbs0+exang1+ca1";47;26;16;13;0.715686274509804;0.619047619047619;0.783333333333333
"20416";"target ~ sex0+fbs0+exang1+ca2";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20417";"target ~ sex0+fbs0+exang1+ca3";50;21;21;10;0.696078431372549;0.5;0.833333333333333
"20418";"target ~ sex0+fbs0+exang1+ca4";52;18;24;8;0.686274509803922;0.428571428571429;0.866666666666667
"20419";"target ~ sex0+fbs0+exang1+thal0";52;19;23;8;0.696078431372549;0.452380952380952;0.866666666666667
"20420";"target ~ sex0+fbs0+exang1+thal1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20421";"target ~ sex0+fbs0+exang1+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20422";"target ~ sex0+fbs0+exang1+thal3";46;33;9;14;0.774509803921569;0.785714285714286;0.766666666666667
"20423";"target ~ sex0+fbs0+slope0+slope1";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20424";"target ~ sex0+fbs0+slope0+slope2";47;30;12;13;0.754901960784314;0.714285714285714;0.783333333333333
"20425";"target ~ sex0+fbs0+slope0+ca0";50;27;15;10;0.754901960784314;0.642857142857143;0.833333333333333
"20426";"target ~ sex0+fbs0+slope0+ca1";49;20;22;11;0.676470588235294;0.476190476190476;0.816666666666667
"20427";"target ~ sex0+fbs0+slope0+ca2";18;39;3;42;0.558823529411765;0.928571428571429;0.3
"20428";"target ~ sex0+fbs0+slope0+ca3";21;38;4;39;0.57843137254902;0.904761904761905;0.35
"20429";"target ~ sex0+fbs0+slope0+ca4";21;37;5;39;0.568627450980392;0.880952380952381;0.35
"20430";"target ~ sex0+fbs0+slope0+thal0";19;38;4;41;0.558823529411765;0.904761904761905;0.316666666666667
"20431";"target ~ sex0+fbs0+slope0+thal1";26;35;7;34;0.598039215686274;0.833333333333333;0.433333333333333
"20432";"target ~ sex0+fbs0+slope0+thal2";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"20433";"target ~ sex0+fbs0+slope0+thal3";42;29;13;18;0.696078431372549;0.69047619047619;0.7
"20434";"target ~ sex0+fbs0+slope1+slope2";49;28;14;11;0.754901960784314;0.666666666666667;0.816666666666667
"20435";"target ~ sex0+fbs0+slope1+ca0";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20436";"target ~ sex0+fbs0+slope1+ca1";46;28;14;14;0.725490196078431;0.666666666666667;0.766666666666667
"20437";"target ~ sex0+fbs0+slope1+ca2";50;30;12;10;0.784313725490196;0.714285714285714;0.833333333333333
"20438";"target ~ sex0+fbs0+slope1+ca3";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20439";"target ~ sex0+fbs0+slope1+ca4";52;23;19;8;0.735294117647059;0.547619047619048;0.866666666666667
"20440";"target ~ sex0+fbs0+slope1+thal0";51;24;18;9;0.735294117647059;0.571428571428571;0.85
"20441";"target ~ sex0+fbs0+slope1+thal1";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20442";"target ~ sex0+fbs0+slope1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20443";"target ~ sex0+fbs0+slope1+thal3";43;31;11;17;0.725490196078431;0.738095238095238;0.716666666666667
"20444";"target ~ sex0+fbs0+slope2+ca0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20445";"target ~ sex0+fbs0+slope2+ca1";45;32;10;15;0.754901960784314;0.761904761904762;0.75
"20446";"target ~ sex0+fbs0+slope2+ca2";48;35;7;12;0.813725490196078;0.833333333333333;0.8
"20447";"target ~ sex0+fbs0+slope2+ca3";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"20448";"target ~ sex0+fbs0+slope2+ca4";50;28;14;10;0.764705882352941;0.666666666666667;0.833333333333333
"20449";"target ~ sex0+fbs0+slope2+thal0";49;29;13;11;0.764705882352941;0.69047619047619;0.816666666666667
"20450";"target ~ sex0+fbs0+slope2+thal1";48;30;12;12;0.764705882352941;0.714285714285714;0.8
"20451";"target ~ sex0+fbs0+slope2+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20452";"target ~ sex0+fbs0+slope2+thal3";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"20453";"target ~ sex0+fbs0+ca0+ca1";47;29;13;13;0.745098039215686;0.69047619047619;0.783333333333333
"20454";"target ~ sex0+fbs0+ca0+ca2";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20455";"target ~ sex0+fbs0+ca0+ca3";50;26;16;10;0.745098039215686;0.619047619047619;0.833333333333333
"20456";"target ~ sex0+fbs0+ca0+ca4";52;24;18;8;0.745098039215686;0.571428571428571;0.866666666666667
"20457";"target ~ sex0+fbs0+ca0+thal0";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20458";"target ~ sex0+fbs0+ca0+thal1";50;25;17;10;0.735294117647059;0.595238095238095;0.833333333333333
"20459";"target ~ sex0+fbs0+ca0+thal2";37;37;5;23;0.725490196078431;0.880952380952381;0.616666666666667
"20460";"target ~ sex0+fbs0+ca0+thal3";40;36;6;20;0.745098039215686;0.857142857142857;0.666666666666667
"20461";"target ~ sex0+fbs0+ca1+ca2";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20462";"target ~ sex0+fbs0+ca1+ca3";50;18;24;10;0.666666666666667;0.428571428571429;0.833333333333333
"20463";"target ~ sex0+fbs0+ca1+ca4";27;34;8;33;0.598039215686274;0.80952380952381;0.45
"20464";"target ~ sex0+fbs0+ca1+thal0";25;34;8;35;0.57843137254902;0.80952380952381;0.416666666666667
"20465";"target ~ sex0+fbs0+ca1+thal1";49;18;24;11;0.656862745098039;0.428571428571429;0.816666666666667
"20466";"target ~ sex0+fbs0+ca1+thal2";37;35;7;23;0.705882352941177;0.833333333333333;0.616666666666667
"20467";"target ~ sex0+fbs0+ca1+thal3";40;33;9;20;0.715686274509804;0.785714285714286;0.666666666666667
"20468";"target ~ sex0+fbs0+ca2+ca3";24;38;4;36;0.607843137254902;0.904761904761905;0.4
"20469";"target ~ sex0+fbs0+ca2+ca4";27;37;5;33;0.627450980392157;0.880952380952381;0.45
"20470";"target ~ sex0+fbs0+ca2+thal0";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20471";"target ~ sex0+fbs0+ca2+thal1";25;37;5;35;0.607843137254902;0.880952380952381;0.416666666666667
"20472";"target ~ sex0+fbs0+ca2+thal2";43;34;8;17;0.754901960784314;0.80952380952381;0.716666666666667
"20473";"target ~ sex0+fbs0+ca2+thal3";46;32;10;14;0.764705882352941;0.761904761904762;0.766666666666667
"20474";"target ~ sex0+fbs0+ca3+ca4";29;33;9;31;0.607843137254902;0.785714285714286;0.483333333333333
"20475";"target ~ sex0+fbs0+ca3+thal0";27;33;9;33;0.588235294117647;0.785714285714286;0.45
"20476";"target ~ sex0+fbs0+ca3+thal1";27;33;9;33;0.588235294117647;0.785714285714286;0.45
"20477";"target ~ sex0+fbs0+ca3+thal2";42;32;10;18;0.725490196078431;0.761904761904762;0.7
"20478";"target ~ sex0+fbs0+ca3+thal3";45;29;13;15;0.725490196078431;0.69047619047619;0.75
"20479";"target ~ sex0+fbs0+ca4+thal0";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20480";"target ~ sex0+fbs0+ca4+thal1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20481";"target ~ sex0+fbs0+ca4+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20482";"target ~ sex0+fbs0+ca4+thal3";47;28;14;13;0.735294117647059;0.666666666666667;0.783333333333333
"20483";"target ~ sex0+fbs0+thal0+thal1";28;32;10;32;0.588235294117647;0.761904761904762;0.466666666666667
"20484";"target ~ sex0+fbs0+thal0+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20485";"target ~ sex0+fbs0+thal0+thal3";46;29;13;14;0.735294117647059;0.69047619047619;0.766666666666667
"20486";"target ~ sex0+fbs0+thal1+thal2";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20487";"target ~ sex0+fbs0+thal1+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20488";"target ~ sex0+fbs0+thal2+thal3";43;32;10;17;0.735294117647059;0.761904761904762;0.716666666666667
"20489";"target ~ sex0+fbs1+restecg0+restecg1";39;23;19;21;0.607843137254902;0.547619047619048;0.65
"20490";"target ~ sex0+fbs1+restecg0+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20491";"target ~ sex0+fbs1+restecg0+exang0";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"20492";"target ~ sex0+fbs1+restecg0+exang1";40;30;12;20;0.686274509803922;0.714285714285714;0.666666666666667
"20493";"target ~ sex0+fbs1+restecg0+slope0";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20494";"target ~ sex0+fbs1+restecg0+slope1";30;32;10;30;0.607843137254902;0.761904761904762;0.5
"20495";"target ~ sex0+fbs1+restecg0+slope2";29;35;7;31;0.627450980392157;0.833333333333333;0.483333333333333
"20496";"target ~ sex0+fbs1+restecg0+ca0";49;26;16;11;0.735294117647059;0.619047619047619;0.816666666666667
"20497";"target ~ sex0+fbs1+restecg0+ca1";36;27;15;24;0.617647058823529;0.642857142857143;0.6
"20498";"target ~ sex0+fbs1+restecg0+ca2";40;29;13;20;0.676470588235294;0.69047619047619;0.666666666666667
"20499";"target ~ sex0+fbs1+restecg0+ca3";39;24;18;21;0.617647058823529;0.571428571428571;0.65
"20500";"target ~ sex0+fbs1+restecg0+ca4";26;33;9;34;0.57843137254902;0.785714285714286;0.433333333333333
"20501";"target ~ sex0+fbs1+restecg0+thal0";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20502";"target ~ sex0+fbs1+restecg0+thal1";24;34;8;36;0.568627450980392;0.80952380952381;0.4
"20503";"target ~ sex0+fbs1+restecg0+thal2";44;31;11;16;0.735294117647059;0.738095238095238;0.733333333333333
"20504";"target ~ sex0+fbs1+restecg0+thal3";34;34;8;26;0.666666666666667;0.80952380952381;0.566666666666667
"20505";"target ~ sex0+fbs1+restecg1+restecg2";23;35;7;37;0.568627450980392;0.833333333333333;0.383333333333333
"20506";"target ~ sex0+fbs1+restecg1+exang0";39;30;12;21;0.676470588235294;0.714285714285714;0.65
"20507";"target ~ sex0+fbs1+restecg1+exang1";39;30;12;21;0.676470588235294;0.714285714285714;0.65
"20508";"target ~ sex0+fbs1+restecg1+slope0";38;26;16;22;0.627450980392157;0.619047619047619;0.633333333333333
"20509";"target ~ sex0+fbs1+restecg1+slope1";36;31;11;24;0.656862745098039;0.738095238095238;0.6
